"bgc_id"	"on_contig_edge"	"length_nt"	"gcf_id"	"orig_folder"	"orig_filename"
5158	0	20933	840	GCF_022376295.1	NZ_CP060140.1.region007.gbk
5159	0	51750	1746	GCF_022376295.1	NZ_CP060140.1.region008.gbk
5160	0	26685	921	GCF_022376295.1	NZ_CP060140.1.region009.gbk
5161	0	23318	20	GCF_022376295.1	NZ_CP060140.1.region010.gbk
5162	0	42476	753	GCF_022376295.1	NZ_CP060140.1.region011.gbk
5163	0	48746	1638	GCF_022376295.1	NZ_CP060140.1.region012.gbk
5164	0	47194	1608	GCF_022376295.1	NZ_CP060140.1.region013.gbk
5165	0	52183	1528	GCF_022376295.1	NZ_CP060140.1.region014.gbk
5166	0	20492	1159	GCF_022376295.1	NZ_CP060140.1.region015.gbk
5167	0	43577	1345	GCF_022376295.1	NZ_CP060140.1.region016.gbk
5168	0	61639	1449	GCF_022376295.1	NZ_CP060140.1.region017.gbk
5169	0	54623	1298	GCF_022701255.1	NZ_CP031705.1.region001.gbk
5170	0	43221	1091	GCF_022701255.1	NZ_CP031705.1.region002.gbk
5171	0	29657	243	GCF_022701255.1	NZ_CP031705.1.region003.gbk
5172	0	40890	536	GCF_022701255.1	NZ_CP031705.1.region004.gbk
5173	0	48619	859	GCF_022701255.1	NZ_CP031705.1.region005.gbk
5174	0	75853	1512	GCF_022701255.1	NZ_CP031705.1.region006.gbk
5175	1	38010	788	GCF_022701275.1	NZ_CP031740.1.region001.gbk
5176	0	48817	859	GCF_022701275.1	NZ_CP031740.1.region002.gbk
5177	0	60881	1298	GCF_022701275.1	NZ_CP031740.1.region003.gbk
5178	0	41596	612	GCF_022701275.1	NZ_CP031740.1.region004.gbk
5179	0	42615	1128	GCF_022701275.1	NZ_CP031740.1.region005.gbk
5180	1	36638	1171	GCF_022701275.1	NZ_CP031740.1.region006.gbk
5181	0	20094	262	GCF_022869765.1	NZ_CP094998.1.region001.gbk
5182	0	20502	310	GCF_022869765.1	NZ_CP094998.1.region002.gbk
5183	0	20816	768	GCF_022869765.1	NZ_CP094998.1.region003.gbk
5184	0	19651	806	GCF_022984195.1	NZ_CP085785.1.region001.gbk
5185	0	21236	837	GCF_022984195.1	NZ_CP085785.1.region002.gbk
5186	0	19651	806	GCF_022984265.1	NZ_CP088958.1.region001.gbk
5187	0	21236	837	GCF_022984265.1	NZ_CP088958.1.region002.gbk
5188	0	19651	806	GCF_022984345.1	NZ_CP088961.1.region001.gbk
5189	0	21236	837	GCF_022984345.1	NZ_CP088961.1.region002.gbk
5190	0	20935	922	GCF_023078835.1	NZ_CP090898.1.region001.gbk
5191	0	20933	447	GCF_023078835.1	NZ_CP090898.1.region002.gbk
5192	0	22729	172	GCF_023115425.1	NZ_CP096032.1.region001.gbk
5193	0	20968	922	GCF_023115425.1	NZ_CP096032.1.region002.gbk
5194	0	20933	897	GCF_023115425.1	NZ_CP096032.1.region003.gbk
5195	0	50851	1367	GCF_023546805.1	NZ_CP097480.1.region001.gbk
5196	0	20936	652	GCF_023546805.1	NZ_CP097480.1.region002.gbk
5197	0	43539	1420	GCF_023546805.1	NZ_CP097480.1.region003.gbk
5198	0	41797	1053	GCF_023546805.1	NZ_CP097480.1.region004.gbk
5199	0	47403	1462	GCF_023546805.1	NZ_CP097480.1.region005.gbk
5200	0	41497	1286	GCF_023546805.1	NZ_CP097480.1.region006.gbk
5201	0	20714	777	GCF_023546805.1	NZ_CP097480.1.region007.gbk
5202	0	21443	1003	GCF_023546805.1	NZ_CP097480.1.region008.gbk
5203	0	47280	1057	GCF_023546805.1	NZ_CP097480.1.region009.gbk
5204	0	41234	169	GCF_023546805.1	NZ_CP097480.1.region010.gbk
5205	0	186946	1817	GCF_023546805.1	NZ_CP097480.1.region011.gbk
5206	0	98182	1864	GCF_023546805.1	NZ_CP097482.1.region001.gbk
5207	0	78587	1728	GCF_023558375.1	NZ_CP083761.1.region001.gbk
5208	0	41603	906	GCF_023558375.1	NZ_CP083761.1.region002.gbk
5209	0	50333	1614	GCF_023558375.1	NZ_CP083761.1.region003.gbk
5210	0	47967	1084	GCF_023558375.1	NZ_CP083761.1.region004.gbk
5211	0	20930	866	GCF_023558375.1	NZ_CP083761.1.region005.gbk
5212	0	75781	1816	GCF_023558375.1	NZ_CP083762.1.region001.gbk
5213	0	20485	543	GCF_023650955.1	NZ_CP098039.1.region001.gbk
5214	0	20057	781	GCF_023650955.1	NZ_CP098039.1.region002.gbk
5215	0	21929	209	GCF_023650955.1	NZ_CP098039.1.region003.gbk
5216	0	22215	653	GCF_023734775.1	NZ_AP025732.1.region001.gbk
5217	0	43564	1350	GCF_023734775.1	NZ_AP025732.1.region002.gbk
5218	0	20203	358	GCF_023734775.1	NZ_AP025732.1.region003.gbk
5219	0	54394	1534	GCF_023734775.1	NZ_AP025732.1.region004.gbk
5220	0	51224	1703	GCF_023734775.1	NZ_AP025732.1.region005.gbk
5221	0	19851	307	GCF_023734775.1	NZ_AP025732.1.region006.gbk
5222	0	42453	1303	GCF_023734775.1	NZ_AP025732.1.region007.gbk
5223	0	56091	1388	GCF_023734775.1	NZ_AP025732.1.region008.gbk
5224	0	20370	1130	GCF_023734775.1	NZ_AP025732.1.region009.gbk
5225	0	20831	239	GCF_023734775.1	NZ_AP025732.1.region010.gbk
5226	0	39871	1138	GCF_023734775.1	NZ_AP025732.1.region011.gbk
5227	0	83859	1806	GCF_023734775.1	NZ_AP025732.1.region012.gbk
5228	0	22380	1092	GCF_023734775.1	NZ_AP025732.1.region013.gbk
5229	0	65975	1288	GCF_023734775.1	NZ_AP025732.1.region014.gbk
5230	0	43072	474	GCF_023734775.1	NZ_AP025733.1.region001.gbk
5231	0	32684	11	GCF_023734775.1	NZ_AP025733.1.region002.gbk
5232	0	17585	76	GCF_023983615.1	NZ_CP098611.1.region001.gbk
5233	0	19525	809	GCF_023983615.1	NZ_CP098611.1.region002.gbk
5234	0	20425	814	GCF_023983615.1	NZ_CP098611.1.region003.gbk
5235	0	42730	807	GCF_023983615.1	NZ_CP098611.1.region004.gbk
5236	0	20810	780	GCF_023983615.1	NZ_CP098611.1.region005.gbk
5237	0	19134	1122	GCF_024347835.1	NZ_AP026075.1.region001.gbk
5238	0	19007	1330	GCF_024347835.1	NZ_AP026075.1.region002.gbk
5239	0	16961	627	GCF_024347835.1	NZ_AP026075.1.region003.gbk
5240	0	21236	583	GCF_024347835.1	NZ_AP026075.1.region004.gbk
5241	0	10879	266	GCF_024347835.1	NZ_AP026075.1.region005.gbk
5242	0	41164	1529	GCF_024347835.1	NZ_AP026075.1.region006.gbk
5243	0	26309	1050	GCF_024347835.1	NZ_AP026075.1.region007.gbk
5244	0	41131	691	GCF_024347835.1	NZ_AP026075.1.region008.gbk
5245	0	21962	38	GCF_024347835.1	NZ_AP026076.1.region001.gbk
5246	0	41769	1217	GCF_024584745.1	NZ_CP099464.1.region001.gbk
5247	0	20453	110	GCF_024584745.1	NZ_CP099464.1.region002.gbk
5248	0	97942	1466	GCF_024584745.1	NZ_CP099464.1.region003.gbk
5249	0	18662	199	GCF_024584745.1	NZ_CP099464.1.region004.gbk
5250	0	46552	1566	GCF_024584745.1	NZ_CP099464.1.region005.gbk
5251	0	44305	819	GCF_024584745.1	NZ_CP099464.1.region006.gbk
5252	0	40510	263	GCF_024584745.1	NZ_CP099464.1.region007.gbk
5253	0	42777	1601	GCF_024584745.1	NZ_CP099464.1.region008.gbk
5254	0	42505	1037	GCF_024584745.1	NZ_CP099464.1.region009.gbk
5255	0	51782	1731	GCF_024584745.1	NZ_CP099464.1.region010.gbk
5256	0	20162	614	GCF_024584745.1	NZ_CP099464.1.region011.gbk
5257	0	43552	1467	GCF_024584745.1	NZ_CP099464.1.region012.gbk
5258	0	18098	161	GCF_024584745.1	NZ_CP099464.1.region013.gbk
5259	0	45666	1033	GCF_024584745.1	NZ_CP099464.1.region014.gbk
5260	0	20831	395	GCF_024584745.1	NZ_CP099464.1.region015.gbk
5261	0	42028	656	GCF_024584745.1	NZ_CP099464.1.region016.gbk
5262	0	42316	42	GCF_025200965.1	NZ_CP019998.1.region001.gbk
5263	0	36512	577	GCF_025200965.1	NZ_CP019998.1.region002.gbk
5264	0	20903	119	GCF_025200965.1	NZ_CP019998.1.region003.gbk
5265	0	46361	1527	GCF_025677855.1	NZ_CP064879.1.region001.gbk
5266	0	20255	298	GCF_025677855.1	NZ_CP064879.1.region002.gbk
5267	0	20669	1039	GCF_025677855.1	NZ_CP064879.1.region003.gbk
5268	0	16024	775	GCF_025677855.1	NZ_CP064879.1.region004.gbk
5269	0	41967	1255	GCF_025677855.1	NZ_CP064879.1.region005.gbk
5270	0	41999	878	GCF_025677855.1	NZ_CP064879.1.region006.gbk
5271	0	131025	1857	GCF_025677855.1	NZ_CP064879.1.region007.gbk
5272	0	30417	577	GCF_025677855.1	NZ_CP064879.1.region008.gbk
5273	0	81893	1701	GCF_025677855.1	NZ_CP064879.1.region009.gbk
5274	0	40191	1071	GCF_025677855.1	NZ_CP064879.1.region010.gbk
5275	0	43648	907	GCF_025677855.1	NZ_CP064879.1.region011.gbk
5276	0	16379	879	GCF_025677855.1	NZ_CP064879.1.region012.gbk
5277	0	51790	1614	GCF_025677855.1	NZ_CP064879.1.region013.gbk
5278	0	49246	1528	GCF_025677855.1	NZ_CP064879.1.region014.gbk
5279	0	22056	155	GCF_025677855.1	NZ_CP064879.1.region015.gbk
5280	0	30474	577	GCF_025677855.1	NZ_CP064879.1.region016.gbk
5281	0	20831	294	GCF_025677855.1	NZ_CP064879.1.region017.gbk
5282	0	40952	816	GCF_025677855.1	NZ_CP064879.1.region018.gbk
5283	0	42301	834	GCF_025677855.1	NZ_CP064879.1.region019.gbk
5284	0	91977	1445	GCF_025677855.1	NZ_CP064879.1.region020.gbk
5285	0	55237	1604	GCF_025677855.1	NZ_CP064879.1.region021.gbk
5286	0	46010	1476	GCF_025677855.1	NZ_CP064882.1.region001.gbk
5287	0	41999	878	GCF_025860405.1	NZ_CP063785.1.region001.gbk
5288	0	41967	1255	GCF_025860405.1	NZ_CP063785.1.region002.gbk
5289	0	16024	775	GCF_025860405.1	NZ_CP063785.1.region003.gbk
5290	0	20669	1039	GCF_025860405.1	NZ_CP063785.1.region004.gbk
5291	0	20255	298	GCF_025860405.1	NZ_CP063785.1.region005.gbk
5292	0	46361	1527	GCF_025860405.1	NZ_CP063785.1.region006.gbk
5293	0	54078	1604	GCF_025860405.1	NZ_CP063785.1.region007.gbk
5294	0	91973	1445	GCF_025860405.1	NZ_CP063785.1.region008.gbk
5295	0	42301	834	GCF_025860405.1	NZ_CP063785.1.region009.gbk
5296	0	40954	816	GCF_025860405.1	NZ_CP063785.1.region010.gbk
5297	0	19789	294	GCF_025860405.1	NZ_CP063785.1.region011.gbk
5298	0	28778	577	GCF_025860405.1	NZ_CP063785.1.region012.gbk
5299	0	23363	155	GCF_025860405.1	NZ_CP063785.1.region013.gbk
5300	0	49327	1528	GCF_025860405.1	NZ_CP063785.1.region014.gbk
5301	0	51790	1614	GCF_025860405.1	NZ_CP063785.1.region015.gbk
5302	0	21920	879	GCF_025860405.1	NZ_CP063785.1.region016.gbk
5303	0	43648	907	GCF_025860405.1	NZ_CP063785.1.region017.gbk
5304	0	38096	1071	GCF_025860405.1	NZ_CP063785.1.region018.gbk
5305	0	81893	1701	GCF_025860405.1	NZ_CP063785.1.region019.gbk
5306	0	30182	577	GCF_025860405.1	NZ_CP063785.1.region020.gbk
5307	0	131239	1857	GCF_025860405.1	NZ_CP063785.1.region021.gbk
5308	0	46010	1476	GCF_025860405.1	NZ_CP063788.1.region001.gbk
5309	0	21176	209	GCF_025999095.1	NZ_AP024678.1.region001.gbk
5310	0	20279	543	GCF_025999095.1	NZ_AP024678.1.region002.gbk
5311	0	20936	781	GCF_025999095.1	NZ_AP024678.1.region003.gbk
5312	0	56823	1723	GCF_026222535.1	NZ_CP097576.1.region001.gbk
5313	0	45176	1524	GCF_026222535.1	NZ_CP097576.1.region002.gbk
5314	0	22298	472	GCF_026222535.1	NZ_CP097576.1.region003.gbk
5315	0	19986	25	GCF_026222535.1	NZ_CP097576.1.region004.gbk
5316	0	25599	1	GCF_026222535.1	NZ_CP097576.1.region005.gbk
5317	0	23284	900	GCF_026222535.1	NZ_CP097576.1.region006.gbk
5318	0	21908	206	GCF_026222535.1	NZ_CP097576.1.region007.gbk
5319	0	47140	1578	GCF_026222535.1	NZ_CP097576.1.region008.gbk
5320	0	24821	498	GCF_026222535.1	NZ_CP097576.1.region009.gbk
5321	0	41777	82	GCF_026222535.1	NZ_CP097576.1.region010.gbk
5322	0	55860	1517	GCF_026222535.1	NZ_CP097576.1.region011.gbk
5323	0	42298	804	GCF_026222535.1	NZ_CP097576.1.region012.gbk
5324	0	20924	759	GCF_026240635.1	NZ_CP110848.1.region001.gbk
5325	0	20930	546	GCF_026802175.1	NZ_CP113797.1.region001.gbk
5326	0	46275	1536	GCF_026802175.1	NZ_CP113797.1.region002.gbk
5327	0	50558	1750	GCF_026802175.1	NZ_CP113797.1.region003.gbk
5328	0	41209	1508	GCF_026802175.1	NZ_CP113797.1.region004.gbk
5329	0	20680	586	GCF_027359355.1	NZ_CP114777.1.region001.gbk
5330	0	20057	827	GCF_027359355.1	NZ_CP114777.1.region002.gbk
5331	0	20939	897	GCF_027359355.1	NZ_CP114777.1.region003.gbk
5332	0	20850	468	GCF_027359375.1	NZ_CP114779.1.region001.gbk
5333	0	20201	827	GCF_027359375.1	NZ_CP114779.1.region002.gbk
5334	0	20945	897	GCF_027359375.1	NZ_CP114779.1.region003.gbk
5335	0	19566	586	GCF_027359395.1	NZ_CP114778.1.region001.gbk
5336	0	20060	827	GCF_027359395.1	NZ_CP114778.1.region002.gbk
5337	0	20939	897	GCF_027359395.1	NZ_CP114778.1.region003.gbk
5338	0	19869	827	GCF_027359415.1	NZ_CP114780.1.region001.gbk
5339	0	20363	278	GCF_027359415.1	NZ_CP114780.1.region002.gbk
5340	0	20912	897	GCF_027359415.1	NZ_CP114780.1.region003.gbk
5341	0	20667	586	GCF_027359475.1	NZ_CP114781.1.region001.gbk
5342	0	20031	827	GCF_027359475.1	NZ_CP114781.1.region002.gbk
5343	0	20924	897	GCF_027359475.1	NZ_CP114781.1.region003.gbk
5344	0	20705	586	GCF_027359525.1	NZ_CP114782.1.region001.gbk
5345	0	20039	827	GCF_027359525.1	NZ_CP114782.1.region002.gbk
5346	0	20924	897	GCF_027359525.1	NZ_CP114782.1.region003.gbk
5347	0	20715	586	GCF_027359575.1	NZ_CP114784.1.region001.gbk
5348	0	20052	827	GCF_027359575.1	NZ_CP114784.1.region002.gbk
5349	0	20939	897	GCF_027359575.1	NZ_CP114784.1.region003.gbk
5350	0	20681	586	GCF_027359595.1	NZ_CP114783.1.region001.gbk
5351	0	20038	827	GCF_027359595.1	NZ_CP114783.1.region002.gbk
5352	0	20939	897	GCF_027359595.1	NZ_CP114783.1.region003.gbk
5353	0	20945	230	GCF_027942295.1	NZ_CP101416.1.region001.gbk
5354	0	42418	1543	GCF_027942295.1	NZ_CP101416.1.region002.gbk
5355	0	43195	796	GCF_028623165.1	NZ_CP117766.1.region001.gbk
5356	0	55142	1634	GCF_028623165.1	NZ_CP117768.1.region001.gbk
5357	0	20521	988	GCF_028623165.1	NZ_CP117768.1.region002.gbk
5358	0	16724	314	GCF_028623165.1	NZ_CP117768.1.region003.gbk
5359	0	44017	1244	GCF_028623165.1	NZ_CP117768.1.region004.gbk
5360	0	15261	545	GCF_028623165.1	NZ_CP117768.1.region005.gbk
5361	0	52484	1703	GCF_028623165.1	NZ_CP117768.1.region006.gbk
5362	0	45913	1262	GCF_028623165.1	NZ_CP117768.1.region007.gbk
5363	0	42506	1161	GCF_028623165.1	NZ_CP117768.1.region008.gbk
5364	0	20288	496	GCF_028623165.1	NZ_CP117768.1.region009.gbk
5365	0	20140	795	GCF_028623165.1	NZ_CP117768.1.region010.gbk
5366	0	20933	358	GCF_028623165.1	NZ_CP117768.1.region011.gbk
5367	1	78581	1385	GCF_028623165.1	NZ_CP117772.1.region001.gbk
5368	0	257631	1881	GCF_028623165.1	NZ_CP117772.1.region002.gbk
5369	0	27534	533	GCF_028623165.1	NZ_CP117772.1.region003.gbk
5370	0	41349	983	GCF_028623165.1	NZ_CP117772.1.region004.gbk
5371	0	49875	984	GCF_028623165.1	NZ_CP117772.1.region005.gbk
5372	0	114766	1823	GCF_028623165.1	NZ_CP117772.1.region006.gbk
5373	0	41098	1375	GCF_029636065.1	NZ_CP114977.1.region001.gbk
5374	0	19997	897	GCF_029636065.1	NZ_CP114977.1.region002.gbk
5375	0	21209	408	GCF_029636065.1	NZ_CP114977.1.region003.gbk
5376	0	44303	1198	GCF_029910235.1	NZ_CP112874.1.region001.gbk
5377	0	57887	1617	GCF_029910235.1	NZ_CP112874.1.region002.gbk
5378	0	41113	888	GCF_029910235.1	NZ_CP112874.1.region003.gbk
5379	0	20945	919	GCF_029910235.1	NZ_CP112874.1.region004.gbk
5380	1	22523	107	GCF_029910235.1	NZ_CP112877.1.region001.gbk
5381	0	18673	491	GCF_029919255.1	NZ_CP123991.1.region001.gbk
5382	0	19104	21	GCF_029919255.1	NZ_CP123991.1.region002.gbk
5383	0	21932	389	GCF_029919255.1	NZ_CP123991.1.region003.gbk
5384	0	49959	1715	GCF_029953635.1	NZ_CP124543.1.region001.gbk
5385	0	51590	1729	GCF_029953635.1	NZ_CP124543.1.region002.gbk
5386	0	21991	94	GCF_029953635.1	NZ_CP124543.1.region003.gbk
5387	0	16636	205	GCF_029953635.1	NZ_CP124543.1.region004.gbk
5388	0	22791	107	GCF_029953635.1	NZ_CP124543.1.region005.gbk
5389	0	52052	1752	GCF_029953635.1	NZ_CP124543.1.region006.gbk
5390	0	22441	509	GCF_029953635.1	NZ_CP124543.1.region007.gbk
5391	0	17658	340	GCF_029953635.1	NZ_CP124543.1.region008.gbk
5392	0	19781	421	GCF_029953635.1	NZ_CP124543.1.region009.gbk
5393	0	23297	67	GCF_029953635.1	NZ_CP124543.1.region010.gbk
5394	0	18855	464	GCF_029953635.1	NZ_CP124543.1.region011.gbk
5395	0	41652	647	GCF_029953635.1	NZ_CP124543.1.region012.gbk
5396	0	30687	794	GCF_029953635.1	NZ_CP124543.1.region013.gbk
5397	0	42482	773	GCF_029953635.1	NZ_CP124543.1.region014.gbk
5398	0	43465	658	GCF_029953635.1	NZ_CP124543.1.region015.gbk
5399	0	69513	1583	GCF_029953635.1	NZ_CP124543.1.region016.gbk
5400	0	128932	1803	GCF_029953635.1	NZ_CP124543.1.region017.gbk
5401	0	16913	323	GCF_029953635.1	NZ_CP124543.1.region018.gbk
5402	0	21923	928	GCF_029953635.1	NZ_CP124543.1.region019.gbk
5403	0	20432	1018	GCF_029953635.1	NZ_CP124543.1.region020.gbk
5404	0	53098	1202	GCF_029953635.1	NZ_CP124544.1.region001.gbk
5405	0	21308	209	GCF_030322965.1	NZ_CP096204.1.region001.gbk
5406	0	19476	781	GCF_030322965.1	NZ_CP096204.1.region002.gbk
5407	0	21056	543	GCF_030322965.1	NZ_CP096204.1.region003.gbk
5408	0	21308	209	GCF_030322985.1	NZ_CP096573.1.region001.gbk
5409	0	19476	781	GCF_030322985.1	NZ_CP096573.1.region002.gbk
5410	0	21056	543	GCF_030322985.1	NZ_CP096573.1.region003.gbk
5411	0	20945	422	GCF_030323025.1	NZ_CP097329.1.region001.gbk
5412	0	41128	1131	GCF_030323025.1	NZ_CP097329.1.region002.gbk
5413	0	21308	209	GCF_030323045.1	NZ_CP097584.1.region001.gbk
5414	0	19476	781	GCF_030323045.1	NZ_CP097584.1.region002.gbk
5415	0	21056	543	GCF_030323045.1	NZ_CP097584.1.region003.gbk
5416	0	52188	1463	GCF_030409055.1	NZ_CP116619.1.region001.gbk
5417	0	19954	283	GCF_030409055.1	NZ_CP116619.1.region002.gbk
5418	0	20927	662	GCF_030409055.1	NZ_CP116619.1.region003.gbk
5419	0	19949	543	GCF_030518695.1	NZ_CP130344.1.region001.gbk
5420	0	19485	781	GCF_030518695.1	NZ_CP130344.1.region002.gbk
5421	0	21929	209	GCF_030518695.1	NZ_CP130344.1.region003.gbk
5422	0	21307	209	GCF_030518715.1	NZ_CP130346.1.region001.gbk
5423	0	19619	781	GCF_030518715.1	NZ_CP130346.1.region002.gbk
5424	0	21056	543	GCF_030518715.1	NZ_CP130346.1.region003.gbk
5425	0	19986	543	GCF_030518735.1	NZ_CP130347.1.region001.gbk
5426	0	19489	781	GCF_030518735.1	NZ_CP130347.1.region002.gbk
5427	0	21929	209	GCF_030518735.1	NZ_CP130347.1.region003.gbk
5428	0	19651	806	GCF_030544905.1	NZ_CP130602.1.region001.gbk
5429	0	21236	837	GCF_030544905.1	NZ_CP130602.1.region002.gbk
5430	0	18660	175	GCF_030553035.1	NZ_CP130696.1.region001.gbk
5431	0	19620	206	GCF_030553035.1	NZ_CP130696.1.region002.gbk
5432	0	63507	1379	GCF_030553035.1	NZ_CP130696.1.region003.gbk
5433	0	20810	83	GCF_030553035.1	NZ_CP130696.1.region004.gbk
5434	0	22298	499	GCF_030553035.1	NZ_CP130696.1.region005.gbk
5435	0	90263	1812	GCF_030553035.1	NZ_CP130696.1.region006.gbk
5436	0	32435	577	GCF_030553035.1	NZ_CP130696.1.region007.gbk
5437	0	42298	964	GCF_030553035.1	NZ_CP130696.1.region008.gbk
5438	0	55631	1774	GCF_030553035.1	NZ_CP130696.1.region009.gbk
5439	0	63915	1440	GCF_030553035.1	NZ_CP130696.1.region010.gbk
5440	0	43093	1487	GCF_030553035.1	NZ_CP130696.1.region011.gbk
5441	0	19939	543	GCF_031583185.1	NZ_CP134166.1.region001.gbk
5442	0	19485	781	GCF_031583185.1	NZ_CP134166.1.region002.gbk
5443	0	21929	209	GCF_031583185.1	NZ_CP134166.1.region003.gbk
5444	0	19949	543	GCF_031583205.1	NZ_CP134167.1.region001.gbk
5445	0	19488	781	GCF_031583205.1	NZ_CP134167.1.region002.gbk
5446	0	21929	209	GCF_031583205.1	NZ_CP134167.1.region003.gbk
5447	0	19949	543	GCF_031583225.1	NZ_CP134168.1.region001.gbk
5448	0	19488	781	GCF_031583225.1	NZ_CP134168.1.region002.gbk
5449	0	21929	209	GCF_031583225.1	NZ_CP134168.1.region003.gbk
5450	0	19939	543	GCF_031583255.1	NZ_CP134169.1.region001.gbk
5451	0	19621	781	GCF_031583255.1	NZ_CP134169.1.region002.gbk
5452	0	21929	209	GCF_031583255.1	NZ_CP134169.1.region003.gbk
5453	0	19938	543	GCF_031583295.1	NZ_CP134171.1.region001.gbk
5454	0	19486	781	GCF_031583295.1	NZ_CP134171.1.region002.gbk
5455	0	21929	209	GCF_031583295.1	NZ_CP134171.1.region003.gbk
5456	0	19938	543	GCF_031583315.1	NZ_CP134170.1.region001.gbk
5457	0	19486	781	GCF_031583315.1	NZ_CP134170.1.region002.gbk
5458	0	21929	209	GCF_031583315.1	NZ_CP134170.1.region003.gbk
5459	0	19938	543	GCF_031583335.1	NZ_CP134172.1.region001.gbk
5460	0	19486	781	GCF_031583335.1	NZ_CP134172.1.region002.gbk
5461	0	21929	209	GCF_031583335.1	NZ_CP134172.1.region003.gbk
5462	0	19938	543	GCF_031583355.1	NZ_CP134174.1.region001.gbk
5463	0	19486	781	GCF_031583355.1	NZ_CP134174.1.region002.gbk
5464	0	21929	209	GCF_031583355.1	NZ_CP134174.1.region003.gbk
5465	0	19938	543	GCF_031583375.1	NZ_CP134173.1.region001.gbk
5466	0	19486	781	GCF_031583375.1	NZ_CP134173.1.region002.gbk
5467	0	21929	209	GCF_031583375.1	NZ_CP134173.1.region003.gbk
5468	0	19939	543	GCF_031583395.1	NZ_CP134175.1.region001.gbk
5469	0	19486	781	GCF_031583395.1	NZ_CP134175.1.region002.gbk
5470	0	21929	209	GCF_031583395.1	NZ_CP134175.1.region003.gbk
5471	0	19939	543	GCF_031583415.1	NZ_CP134176.1.region001.gbk
5472	0	19486	781	GCF_031583415.1	NZ_CP134176.1.region002.gbk
5473	0	21929	209	GCF_031583415.1	NZ_CP134176.1.region003.gbk
5474	0	19939	543	GCF_031583435.1	NZ_CP134177.1.region001.gbk
5475	0	19486	781	GCF_031583435.1	NZ_CP134177.1.region002.gbk
5476	0	21929	209	GCF_031583435.1	NZ_CP134177.1.region003.gbk
5477	0	19938	543	GCF_031583455.1	NZ_CP134178.1.region001.gbk
5478	0	19485	781	GCF_031583455.1	NZ_CP134178.1.region002.gbk
5479	0	21929	209	GCF_031583455.1	NZ_CP134178.1.region003.gbk
5480	0	19986	543	GCF_031583475.1	NZ_CP134180.1.region001.gbk
5481	0	19489	781	GCF_031583475.1	NZ_CP134180.1.region002.gbk
5482	0	21929	209	GCF_031583475.1	NZ_CP134180.1.region003.gbk
5483	0	19938	543	GCF_031583495.1	NZ_CP134179.1.region001.gbk
5484	0	19485	781	GCF_031583495.1	NZ_CP134179.1.region002.gbk
5485	0	21929	209	GCF_031583495.1	NZ_CP134179.1.region003.gbk
5486	0	19945	543	GCF_031583515.1	NZ_CP134181.1.region001.gbk
5487	0	19487	781	GCF_031583515.1	NZ_CP134181.1.region002.gbk
5488	0	21929	209	GCF_031583515.1	NZ_CP134181.1.region003.gbk
5489	0	21307	209	GCF_031583535.1	NZ_CP134182.1.region001.gbk
5490	0	19619	781	GCF_031583535.1	NZ_CP134182.1.region002.gbk
5491	0	21056	543	GCF_031583535.1	NZ_CP134182.1.region003.gbk
5492	0	21307	209	GCF_031583555.1	NZ_CP134183.1.region001.gbk
5493	0	19619	781	GCF_031583555.1	NZ_CP134183.1.region002.gbk
5494	0	21056	543	GCF_031583555.1	NZ_CP134183.1.region003.gbk
5495	0	21308	209	GCF_031586415.1	NZ_CP134200.1.region001.gbk
5496	0	19619	781	GCF_031586415.1	NZ_CP134200.1.region002.gbk
5497	0	21056	543	GCF_031586415.1	NZ_CP134200.1.region003.gbk
5498	0	36105	1139	GCF_031754835.1	NZ_CP134413.1.region001.gbk
5499	0	19349	79	GCF_031754835.1	NZ_CP134413.1.region002.gbk
5500	0	59533	1599	GCF_031754835.1	NZ_CP134413.1.region003.gbk
5501	0	20419	175	GCF_031754835.1	NZ_CP134413.1.region004.gbk
5502	0	38519	1487	GCF_031754835.1	NZ_CP134413.1.region005.gbk
5503	0	55338	1774	GCF_031754835.1	NZ_CP134413.1.region006.gbk
5504	0	61696	1603	GCF_031754835.1	NZ_CP134413.1.region007.gbk
5505	0	23212	631	GCF_031754835.1	NZ_CP134413.1.region008.gbk
5506	0	21908	372	GCF_031754835.1	NZ_CP134413.1.region009.gbk
5507	0	20159	706	GCF_031754835.1	NZ_CP134413.1.region010.gbk
5508	0	60799	1406	GCF_031754835.1	NZ_CP134413.1.region011.gbk
5509	0	41236	1065	GCF_032163395.1	NZ_CP119968.1.region001.gbk
5510	0	40769	1469	GCF_032163395.1	NZ_CP119968.1.region002.gbk
5511	0	42248	1085	GCF_032163395.1	NZ_CP119968.1.region003.gbk
5512	0	21146	813	GCF_032163395.1	NZ_CP119968.1.region004.gbk
5513	0	48693	1474	GCF_032163395.1	NZ_CP119968.1.region005.gbk
5514	0	45895	1672	GCF_032163395.1	NZ_CP119968.1.region006.gbk
5515	0	20933	318	GCF_032163395.1	NZ_CP119968.1.region007.gbk
5516	0	101053	1758	GCF_032163395.1	NZ_CP119970.1.region001.gbk
5517	0	22086	677	GCF_032393985.1	NZ_CP135918.1.region001.gbk
5518	0	39967	665	GCF_032393985.1	NZ_CP135918.1.region002.gbk
5519	0	49793	1631	GCF_032393985.1	NZ_CP135918.1.region003.gbk
5520	0	16696	682	GCF_032393985.1	NZ_CP135918.1.region004.gbk
5521	0	54376	1717	GCF_032393985.1	NZ_CP135918.1.region005.gbk
