"proto_gene_id"	"bgc_id"	"proto_length"	"contig_name"	"proto_start_nt"	"proto_end_nt"	"bgc_annotation_id"	"proto_class"	"proto_category"
1234768203	7386303	22465	AJLL01000098.1	14990	37454	34509332	lassopeptide	ripp
1234768395	7386304	33791	AJLL01000098.1	122550	156340	34509336	hgle-ks	pks
1296177428	7761126	24592	JADQBA010000004.1	51815	76406	36335404	spliceotide	ripp
1296177442	7761126	20195	JADQBA010000004.1	53294	73488	36335404	rre-containing	ripp
1296177864	7761127	20306	JADQBA010000004.1	121069	141374	36335412	microviridin	ripp
1321240135	7925580	20416	CAISZL010000105.1	1	20416	37121302	lanthipeptide-class-v	ripp
1321282099	7925919	13872	BJCE01000042.1	1	13872	37122775	terpene	terpene
1321283314	7925936	2565	BJCE01000415.1	1	2565	37122857	nrps	nrps
1323108810	7939689	76461	JAHHHD010000025.1	1	76461	37182980	nrps	nrps
1323108811	7939689	51733	JAHHHD010000025.1	1	51733	37182980	t1pks	pks
1323108848	7939689	68634	JAHHHD010000025.1	15395	84028	37182980	nrp-metallophore	nrps
1323562815	7943059	9951	CAMDUZ010000129.1	1	9951	37197848	lanthipeptide-class-ii	ripp
1327659346	7975317	33685	CALJJQ010000055.1	1	33685	37340206	lanthipeptide-class-v	ripp
1333000371	8018639	1555	CADCTY010001371.1	1	1555	37530941	nrps-like	nrps
1338005237	8057622	21269	JFMM01000041.1	126037	147305	37702017	terpene	terpene
1338108405	8058348	3718	CAKZYM010000377.1	1	3718	37705181	nrps	nrps
1338109640	8058369	3877	CAKZYM010000735.1	1	3877	37705274	nrps	nrps
1338126384	8058508	20909	JFNC01000003.1	24723	45631	37705872	terpene	terpene
1338360019	8060195	21212	JFKZ01000143.1	43901	65112	37713235	terpene	terpene
1338509011	8061312	21974	JFLM01000218.1	92472	114445	37718090	lassopeptide	ripp
1338509020	8061312	20261	JFLM01000218.1	94460	114720	37718090	rre-containing	ripp
1339608247	8069136	17388	CAIWDD010000023.1	1	17388	37752547	lanthipeptide-class-ii	ripp
1339608296	8069136	22614	CAIWDD010000023.1	22424	45037	37752547	thioamitides	ripp
1340458280	8074926	20933	AGIZ01000010.1	189964	210896	37778369	terpene	terpene
1342493558	8089424	78394	LMTZ01000101.1	30243	108636	37842978	nrp-metallophore	nrps
1342493559	8089424	78394	LMTZ01000101.1	30243	108636	37842978	nrps	nrps
1342493568	8089424	67824	LMTZ01000101.1	36667	104490	37842978	t1pks	pks
1343221039	8094060	20318	LUGL01000104.1	1	20318	37863857	t1pks	pks
1343221042	8094060	16617	LUGL01000104.1	1	16617	37863857	betalactone	other
1345279981	8107614	4043	AESD01000637.1	1	4043	37925297	nrps-like	nrps
1346366099	8114931	5539	LJOW01000221.1	1	5539	37958468	terpene	terpene
1346504711	8115747	32482	LJOS01000047.1	1	32482	37962205	lanthipeptide-class-v	ripp
1348325162	8127778	42478	LWTK01000094.1	218930	261407	38016616	lanthipeptide-class-v	ripp
1348534233	8129150	29932	LXQD01000313.1	1	29932	38022918	lanthipeptide-class-v	ripp
1348535196	8129153	46903	LXQD01000316.1	1	46903	38022933	nrps	nrps
1348535471	8129153	17514	LXQD01000316.1	32692	50205	38022933	lap	ripp
1369452432	8271854	43822	JADEXR010000045.1	1	43822	38665775	nrps	nrps
1369452436	8271854	22111	JADEXR010000045.1	1	22111	38665775	lanthipeptide-class-ii	ripp
1369452498	8271854	28988	JADEXR010000045.1	14835	43822	38665775	t1pks	pks
1369455951	8271876	19836	JADEXR010000111.1	1	19836	38665876	t1pks	pks
1370071199	8276401	27771	JADEXC010000038.1	1	27771	38685438	nrps	nrps
1370211419	8277543	5058	CACBGC010000043.1	1	5058	38690390	terpene	terpene
1372539070	8294636	14456	CAKZMA010000324.1	2848	17303	38764900	cyanobactin	ripp
1372541375	8294665	15913	CAKZMA010000860.1	1	15913	38765022	t1pks	pks
1379124648	8344363	21218	MRUD01000005.1	12059	33276	38986016	terpene	terpene
1381910574	8367180	20909	MWOY01000109.1	70493	91401	39086482	terpene	terpene
1392986920	8466454	21233	QCIZ01000009.1	8392	29624	39523662	terpene	terpene
1394296556	8479518	23193	MTAW01000180.1	1	23193	39580024	ladderane	other
1395401740	8490676	11430	VJOX01001410.1	1	11430	39628042	terpene	terpene
1396515060	8501720	21200	QCFU01000001.1	182209	203408	39675505	terpene	terpene
1396615318	8502903	2523	JACMKO010000397.1	1	2523	39680576	resorcinol	other
1398344989	8519254	3702	RPQW01000244.1	1	3702	39750481	nrps-like	nrps
1399000451	8525093	8723	SFBF01000399.1	1	8723	39775767	nrps	nrps
1400468064	8537395	4841	SZNH01000087.1	1	4841	39829218	nrps	nrps
1400468066	8537395	4841	SZNH01000087.1	1	4841	39829218	nrps-like	nrps
1400771758	8540049	41699	SFAH01000020.1	11227	52925	39840793	nrps-like	nrps
1400771771	8540049	38214	SFAH01000020.1	15365	53578	39840793	nrps	nrps
1403216837	8560513	21212	PGOW01000006.1	35326	56537	39930743	terpene	terpene
1403671362	8563897	11613	JAHLYR010000060.1	1	11613	39945747	terpene	terpene
1403685786	8563988	19128	JAHHIB010000105.1	1	19128	39946166	terpene	terpene
1403751647	8564430	41589	JAQMTQ010000112.1	1259	42847	39948118	t1pks	pks
1403751707	8564430	16702	JAQMTQ010000112.1	26146	42847	39948118	terpene	terpene
1404576272	8570893	5309	JAIXVO010000340.1	1	5309	39976771	nrps	nrps
1404697419	8571845	20822	JAHHHG010000144.1	25307	46128	39980918	terpene	terpene
1404875609	8573300	12651	PULD01000112.1	1	12651	39987324	terpene	terpene
1405837263	8581170	7359	JAQMTG010000187.1	1	7359	40022035	lap	ripp
1406310869	8585126	20894	JAGHZH010000092.1	3399	24292	40039421	cdps	nrps
1406369434	8585557	17355	JAQMTV010000047.1	26983	44337	40041327	terpene	terpene
1406658826	8587761	33905	JAQMTM010000032.1	1	33905	40051020	mycosporine-like	nrps
1406867116	8589268	25280	JAQMSU010000079.1	1	25280	40057566	lanthipeptide-class-v	ripp
1407793097	8596386	3333	JAPZQS010000569.1	1	3333	40088749	nrps	nrps
1410350949	8615466	38263	JANXVE010000023.1	10050	48312	40173054	nrps-like	nrps
1410351367	8615469	36963	JANXVE010000023.1	56776	93738	40173065	nrps-like	nrps
1411006018	8620638	49230	JACJOC010000086.1	136112	185341	40195593	nrps	nrps
1411561824	8624943	53538	JACJOL010000112.1	62766	116303	40214244	nrps	nrps
1411635484	8625477	28654	JADEWD010000045.1	1	28654	40216545	lanthipeptide-class-v	ripp
1412132311	8629470	21275	JAGQBI010000003.1	54058	75332	40233817	terpene	terpene
1413174281	8637658	7758	QCLF01000050.1	1	7758	40269110	terpene	terpene
1413318468	8638796	21230	QCKE01000001.1	32658	53887	40274045	terpene	terpene
1413492973	8640091	22226	JACJQG010000016.1	89127	111352	40279630	lap	ripp
1413730253	8641831	22226	JACJQF010000009.1	29681	51906	40287185	lap	ripp
1414067556	8644423	16807	JACYME010000187.1	2995	19801	40298418	terpene	terpene
1414175232	8645247	23363	JACJQJ010000082.1	7573	30935	40302020	lanthipeptide-class-ii	ripp
1414966714	8651000	36689	JAAURR010000039.1	1	36689	40327059	hgle-ks	pks
1414966717	8651000	36689	JAAURR010000039.1	1	36689	40327059	t1pks	pks
1414966723	8651000	27036	JAAURR010000039.1	1	27036	40327059	t3pks	pks
1415153277	8652344	21923	DVEH01000042.1	3005	24927	40332970	terpene	terpene
1415228317	8652918	19900	JAKOGY010000035.1	1	19900	40335531	cyanobactin	ripp
1415381976	8654059	10959	JAKOHA010000103.1	1	10959	40340617	lanthipeptide-class-v	ripp
1415814629	8657177	2726	JACJRU010000096.1	1	2726	40354358	nrps	nrps
1416632476	8663024	44734	JAAUOG010000018.1	1	44734	40380007	nrps	nrps
1416632478	8663024	41140	JAAUOG010000018.1	1	41140	40380007	t1pks	pks
1416632534	8663024	43444	JAAUOG010000018.1	8636	52079	40380007	nrps-like	nrps
1417207421	8667188	18196	JACKZR010000844.1	1	18196	40398355	lanthipeptide-class-v	ripp
1417207423	8667188	18196	JACKZR010000844.1	1	18196	40398355	nrps	nrps
1417255057	8667533	49489	JACJSW010000227.1	1	49489	40399852	nrps	nrps
1417255061	8667533	27077	JACJSW010000227.1	3	27079	40399852	nrps-like	nrps
1417413385	8668789	20831	JACKZS010000046.1	375	21205	40405331	terpene	terpene
1417416638	8668807	11658	JACKZS010000093.1	1	11658	40405413	terpene	terpene
1417629252	8670342	42171	JAAVVX010000023.1	1	42171	40412157	nrps	nrps
1418005594	8673065	24539	JACJTS010000034.1	1	24539	40424051	lanthipeptide-class-v	ripp
1418373945	8675753	27197	JACSWA010000424.1	1	27197	40435845	resorcinol	other
1418576258	8677255	41104	CANCQW010000007.1	14213	55316	40442490	t3pks	pks
1419475228	8683770	45766	CAJAZF010000017.1	375357	421122	40471071	t1pks	pks
1419879938	8686881	24071	CAJBXU010000031.1	1	24071	40484559	t1pks	pks
1421009825	8695227	21188	JACJNU010000003.1	29476	50663	40521034	indole	other
1421011032	8695235	11908	JACJNU010000028.1	35318	47225	40521073	ripp-like	ripp
1421858260	8701117	6086	JAJAYU010000339.1	1	6086	40546573	nrps-like	nrps
1422898964	8708310	7263	PWQB01000347.1	1	7263	40579312	lanthipeptide-class-v	ripp
1444579251	8845990	20894	QCHT01000007.1	75330	96223	41215883	terpene	terpene
1444629405	8846335	20035	QCHP01000005.1	1	20035	41217501	terpene	terpene
1445519870	8852047	20909	QCBM01000003.1	180484	201392	41244279	terpene	terpene
1445913790	8854701	21203	QBWE01000001.1	18937	40139	41256773	terpene	terpene
1446089885	8855872	21284	QBWK01000003.1	10869	32152	41262281	terpene	terpene
1452231954	8894517	43590	MLAW01000001.1	5470	49059	41444215	mycosporine-like	nrps
1452231959	8894517	20924	MLAW01000001.1	6184	27107	41444215	terpene	terpene
1452232259	8894518	21122	MLAW01000001.1	172427	193548	41444219	rre-containing	ripp
1471462674	9019788	19767	SHAR01000006.1	1	19767	42027685	terpene	terpene
1494088988	9165867	2153	LICO01000296.1	1	2153	42715700	terpene	terpene
1508414719	9256434	19394	QCUI01000024.1	9028	28421	43145990	lanthipeptide-class-ii	ripp
1547008969	9506297	17738	REEX01000163.1	1144	18881	44356757	cyanobactin	ripp
1581927312	9730854	17454	SFCA01000096.1	1	17454	45450225	lap	ripp
1582341755	9733458	19112	SFBR01000086.1	1	19112	45462859	terpene	terpene
1612477003	9927095	1141	RHBZ01000381.1	1	1141	46403624	terpene	terpene
1612618869	9928098	1829	RHBM01000303.1	1	1829	46408415	terpene	terpene
1648341487	10160671	11550	JAACDE010000119.1	335	11884	47531659	terpene	terpene
1649522722	10168478	24434	WJFC01000115.1	15910	40343	47569275	nrps	nrps
1675999032	10338664	42303	JAAGOG010000005.1	34359	76661	48395959	lanthipeptide-class-v	ripp
1696431542	10469615	35565	VOIM01000009.1	12082	47646	49031001	hgle-ks	pks
1736608934	10738249	20282	JACJOK010000099.1	16375	36656	50328310	rre-containing	ripp
1736608894	10738249	23306	JACJOK010000099.1	8238	31543	50328310	lanthipeptide-class-ii	ripp
1736608918	10738249	20730	JACJOK010000099.1	12234	32963	50328310	proteusin	ripp
1736608922	10738249	24618	JACJOK010000099.1	14156	38773	50328310	spliceotide	ripp
1736609011	10738249	10258	JACJOK010000099.1	27333	37590	50328310	ripp-like	ripp
1737517275	10744335	22174	JACJPW010000040.1	14974	37147	50357703	lassopeptide	ripp
1737517285	10744335	20267	JACJPW010000040.1	17308	37574	50357703	rre-containing	ripp
1737746382	10745883	96128	JACJQE010000005.1	195075	291202	50365145	transat-pks	pks
1738232809	10749050	47589	JACJRI010000001.1	420665	468253	50380340	nrps	nrps
1738232823	10749050	44941	JACJRI010000001.1	430531	475471	50380340	t1pks	pks
1738232831	10749050	41884	JACJRI010000001.1	435475	477358	50380340	nrps-like	nrps
1738233168	10749051	38894	JACJRI010000001.1	478018	516911	50380345	terpene	terpene
1739083065	10754483	17843	JACJSA010000001.1	1	17843	50406459	rre-containing	ripp
1739118462	10754718	42313	JACJSB010000005.1	82164	124476	50407595	t1pks	pks
1739187108	10755180	71212	JACJSD010000012.1	22099	93310	50409818	t1pks	pks
1739187089	10755180	86712	JACJSD010000012.1	10767	97478	50409818	nrps	nrps
1739187779	10755181	23303	JACJSD010000012.1	136126	159428	50409823	lanthipeptide-class-ii	ripp
1739715096	10758720	44598	JACJTA010000061.1	4706	49303	50426834	nrps	nrps
1739715627	10758723	40720	JACJTA010000074.1	1	40720	50426849	t1pks	pks
1739715628	10758723	40720	JACJTA010000074.1	1	40720	50426849	nrps	nrps
1739715680	10758723	26003	JACJTA010000074.1	14718	40720	50426849	nrps-like	nrps
1739862681	10759711	21263	JACJTK010000014.1	162025	183287	50431578	lanthipeptide-class-ii	ripp
1740206469	10761689	39220	JACJTT010000022.1	1	39220	50441102	t1pks	pks
1752774376	10846367	52291	JACXXN010000022.1	41925	94215	50847394	hgle-ks	pks
1752774379	10846367	44764	JACXXN010000022.1	41925	86688	50847394	t1pks	pks
1752777291	10846393	1609	JACXXN010000165.1	1	1609	50847504	nrps	nrps
1757676719	10878683	12373	WBKM01000314.1	1	12373	51002833	nrps	nrps
1764631535	10924997	11447	JADEXG010000100.1	1	11447	51224751	nrps-like	nrps
1764631536	10924997	11447	JADEXG010000100.1	1	11447	51224751	betalactone	other
1764631537	10924997	11447	JADEXG010000100.1	1	11447	51224751	t1pks	pks
1764652429	10925132	5449	JADEXA010000120.1	1	5449	51225405	t1pks	pks
1764652428	10925132	5449	JADEXA010000120.1	1	5449	51225405	nrps-like	nrps
1764715987	10925686	19680	JADEWW010000118.1	1	19680	51227986	terpene	terpene
1764782515	10926123	20927	JADEWO010000002.1	93276	114202	51230112	terpene	terpene
1764851232	10926551	13681	JADEWI010000022.1	1	13681	51232182	terpene	terpene
1769598804	10951926	16177	CWat_WH8501_draft2_cwa_Contig203	1	16177	51353307	nrps	nrps
1775885426	10983573	11685	CAIJ01000547	1	11685	51504526	cyanobactin	ripp
1782779055	11017864	11968	Ga0078714_1103	4463	16430	51668005	ripp-like	ripp
1811902171	11177180	20987	Ga0339041_130	12479	33465	52426135	terpene	terpene
1811902473	11177181	14107	Ga0339041_130	60060	74166	52426142	cyanobactin	ripp
1811902491	11177181	12325	Ga0339041_130	61611	73935	52426142	ripp-like	ripp
1812481535	11180211	41209	Ga0339042_151	1	41209	52440613	lanthipeptide-class-v	ripp
1812486895	11180248	8906	Ga0339042_363	1	8906	52440789	nrps-like	nrps
1815284821	11194844	44625	Ga0336790_175	15935	60559	52510578	nrps	nrps
1815661398	11196720	22148	Ga0336787_046	242816	264963	52519518	lap	ripp
1819075379	11213800	4273	Ga0309087_11554	1	4273	52601137	t1pks	pks
1819075377	11213800	4273	Ga0309087_11554	1	4273	52601137	nrps-like	nrps
1827815028	11255333	15261	Ga0336783_031	1	15261	52799901	terpene	terpene
1946880412	12046070	18063	JADBSL010000020.1	20395	38457	56575532	microviridin	ripp
1845685946	11369818	15312	JADQBC010000047.1	1	15312	53345622	lanthipeptide-class-ii	ripp
1882541992	11619290	42168	JAGHZQ010000065.1	188194	230361	54540733	lanthipeptide-class-v	ripp
1903134418	11758779	20996	JAHHIJ010000004.1	87207	108202	55209243	terpene	terpene
1903134562	11758780	20321	JAHHIJ010000004.1	138482	158802	55209248	microviridin	ripp
1904441602	11767588	25202	JAHHHB010000073.1	10450	35651	55251357	mycosporine-like	nrps
1904444087	11767606	13484	JAHHHB010000150.1	1	13484	55251446	t1pks	pks
1904444088	11767606	13484	JAHHHB010000150.1	1	13484	55251446	nrps	nrps
1904614631	11768676	21920	JAHHHA010000013.1	125486	147405	55256611	cyanobactin	ripp
1904614647	11768676	17273	JAHHHA010000013.1	130843	148115	55256611	rre-containing	ripp
1904615549	11768682	33850	JAHHHA010000020.1	1	33850	55256639	nrps-like	nrps
1907616830	11787760	6684	JAAHBQ010000123.1	1	6684	55347736	nrps	nrps
1907750305	11788602	5244	JAIUYC010000390.1	1	5244	55351752	nrps	nrps
1908446857	11793035	20890	BLAY01000029.1	1	20890	55372938	lanthipeptide-class-ii	ripp
1908446860	11793035	17178	BLAY01000029.1	1	17178	55372938	proteusin	ripp
1914965732	11835682	41116	JADBWV010000044.1	17018	58133	55576052	t3pks	pks
1925381087	11904762	2011	JAKGOR010000047.1	1	2011	55901823	nrps	nrps
1925846308	11907866	63434	JAKGOZ010000002.1	2060	65493	55916526	t1pks	pks
1925846333	11907866	41806	JAKGOZ010000002.1	14990	56795	55916526	transat-pks-like	pks
1925846339	11907866	48436	JAKGOZ010000002.1	17058	65493	55916526	nrps-like	nrps
1942693781	12018126	20126	JADBVW010000118.1	1	20126	56442423	terpene	terpene
1943466213	12023413	20810	JADBVJ010000310.1	15737	36546	56467421	terpene	terpene
1944264659	12028664	24344	JADBUV010000258.1	5958	30301	56492461	betalactone	other
1944370966	12029384	16254	JADBUS010000251.1	1	16254	56495888	terpene	terpene
1944483769	12030112	8465	JADBUQ010000194.1	1	8465	56499375	lap	ripp
1944996876	12033481	17752	JADBUG010000189.1	1	17752	56515424	rre-containing	ripp
1945114987	12034255	20159	JADBUE010000173.1	30470	50628	56519080	microviridin	ripp
1945813695	12038952	14356	JADBTJ010000281.1	2873	17228	56541493	lap	ripp
1947105428	12047567	16652	JADBSG010000109.1	1	16652	56582714	terpene	terpene
1975801839	12245621	1586	JALJPP010000550.1	1	1586	57522161	nrps	nrps
1981676883	12286509	23529	JAGQCL010000045.1	1	23529	57714360	t1pks	pks
1981791676	12287285	18248	JAGQCO010000042.1	1	18248	57717966	t3pks	pks
1982844707	12294469	8282	JAKSDM010000476.1	1	8282	57751586	nrps	nrps
1987895257	12328993	2953	JALRHG010000862.1	1	2953	57915115	terpene	terpene
1988319295	12331795	34283	JAMQOK010000007.1	163405	197687	57928364	lanthipeptide-class-v	ripp
1988319342	12331795	18883	JAMQOK010000007.1	178805	197687	57928364	rre-containing	ripp
1988319346	12331795	18686	JAMQOK010000007.1	179002	197687	57928364	spliceotide	ripp
2049571262	12736821	24114	JAOSHL010000131.1	1	24114	59855327	hgle-ks	pks
2056745262	12783234	4802	JAKOGU010000330.1	1	4802	60077200	terpene	terpene
2063143129	12823605	1276	JAPWJF010000071.1	1	1276	60268777	lap	ripp
2086878609	12973139	6210	JAJAZL010000633.1	1	6210	60975404	t2pks	pks
2097477325	13040226	21236	CAMDEM010000003.1	25727	46962	61288862	terpene	terpene
2101114681	13062940	20816	JAFBMU010000055.1	16552	37367	61395405	terpene	terpene
2101213416	13063567	12073	JAPZQJ010000453.1	3500	15572	61398357	terpene	terpene
2101447806	13065140	9313	JAPZRB010000441.1	1	9313	61405747	lap	ripp
2101661234	13066587	9688	JAPZSR010000109.1	1	9688	61412502	lap	ripp
2149164226	13115586	17988	JAOIQQ010000001.1	38291	56278	61631516	terpene	terpene
2149469020	13117315	21212	JAOONA010000001.1	32323	53534	61638141	terpene	terpene
2149506165	13117525	17438	QCDF01000007.1	1	17438	61638943	terpene	terpene
2150072605	13120662	13849	QCRW01000003.1	1	13849	61650942	terpene	terpene
2151371370	13130040	8726	CAMNLL010000071.1	1	8726	61686658	phosphonate	other
4410243	18745	44191	NZ_AP018208.1	108211	152401	90115	nrps	nrps
5869360	25264	62416	NZ_CP030119.1	128615	191030	121272	t1pks	pks
5869371	25264	53906	NZ_CP030119.1	133752	187657	121272	nrps	nrps
53380319	237170	19506	NZ_CP060395.1	975036	994541	1136674	terpene	terpene
53383515	237186	21350	NZ_CP060395.1	2335030	2356379	1136755	terpene	terpene
53384434	237192	41059	NZ_CP060395.1	2912424	2953482	1136780	t3pks	pks
196733396	1046128	22468	NZ_GL890953.1	20020	42487	4970990	lassopeptide	ripp
197333643	1050326	4043	NZ_AESD01000637.1	1	4043	4990599	nrps-like	nrps
201733113	1075630	15354	NZ_CAIQ01000508.1	1	15354	5110724	microviridin	ripp
208388349	1113434	20924	NZ_ASSJ01000049.1	139337	160260	5290530	terpene	terpene
213089658	1135458	16968	NZ_JNAR01000017.1	158298	175265	5395724	terpene	terpene
216104753	1151198	11647	NZ_CAQK01000679.1	1	11647	5471037	terpene	terpene
272129602	1431580	42294	NZ_PYCI01000030.1	1	42294	6820741	nrps	nrps
272129664	1431580	36327	NZ_PYCI01000030.1	13	36339	6820741	nrps-like	nrps
284748648	1504130	17342	NZ_RSCJ01000050.1	20885	38226	7168465	terpene	terpene
310687562	1635156	19164	NZ_JACJQQ010000016.1	85011	104174	7795487	terpene	terpene
310692002	1635178	20933	NZ_JACJQQ010000016.1	111103	132035	7795577	terpene	terpene
312178908	1642331	20141	NZ_JADEWV010000019.1	29637	49777	7829875	terpene	terpene
351732589	1850303	30104	NZ_LR735023.1	1	30104	8822116	cyanobactin	ripp
412649696	2132682	48331	NZ_JRFE01000011.1	8700	57030	10172245	nrps-like	nrps
412649714	2132682	48331	NZ_JRFE01000011.1	8700	57030	10172245	t1pks	pks
415667938	2148369	35753	NZ_LIRN01000031.1	1	35753	10246885	other	other
415669598	2148377	89712	NZ_LIRN01000031.1	82024	171735	10246917	nrp-metallophore	nrps
415669604	2148377	89712	NZ_LIRN01000031.1	82024	171735	10246917	nrps	nrps
415669693	2148377	62612	NZ_LIRN01000031.1	87515	150126	10246917	t1pks	pks
419960208	2170284	22456	NZ_LUHJ01000049.1	133302	155757	10351245	lassopeptide	ripp
420008022	2170555	20031	NZ_LVHK01000044.1	456134	476164	10352483	terpene	terpene
420014717	2170582	20276	NZ_LVHK01000044.1	704807	725082	10352624	terpene	terpene
420037556	2170707	11755	NZ_LVHN01000011.1	1	11755	10353208	rre-containing	ripp
420041010	2170725	21200	NZ_LVHN01000011.1	225510	246709	10353283	terpene	terpene
422622102	2185109	20727	NZ_MOLZ01000032.1	1	20727	10421557	terpene	terpene
425250712	2197930	24482	NZ_MTAW01000236.1	6454	30935	10482656	lanthipeptide-class-v	ripp
426059403	2202130	21215	NZ_NQKW01000002.1	243400	264614	10502769	terpene	terpene
428599296	2214935	15369	NZ_PVWF01000046.1	1	15369	10563766	lassopeptide	ripp
429172557	2217939	81753	NZ_BDSG01000003.1	2059	83811	10578059	nrps	nrps
429173243	2217939	67474	NZ_BDSG01000003.1	21461	88934	10578059	t1pks	pks
429175257	2217939	44204	NZ_BDSG01000003.1	44731	88934	10578059	nrps-like	nrps
459613199	2385784	17832	NZ_JAALHA010000084.1	1	17832	11373937	terpene	terpene
440345664	2279351	23603	NZ_VTRR01000170.1	1	23603	10869791	t1pks	pks
442205560	2289543	22422	NZ_VILA01000001.1	31212	53633	10918058	lap	ripp
442206219	2289546	42401	NZ_VILA01000001.1	335096	377496	10918076	lanthipeptide-class-v	ripp
442245849	2289759	42534	NZ_VILC01000006.1	52015	94548	10919079	t1pks	pks
442245871	2289759	39215	NZ_VILC01000006.1	55334	94548	10919079	hgle-ks	pks
442247765	2289769	44839	NZ_VILC01000008.1	15901	60739	10919119	nrps-like	nrps
442676942	2291921	27119	NZ_WJFC01000039.1	51327	78445	10929406	ladderane	other
442954748	2293272	36505	NZ_BJCK01000036.1	5085	41589	10935831	nrps	nrps
442970765	2293369	12166	NZ_BJCH01000026.1	1	12166	10936298	ripp-like	ripp
442970776	2293369	21950	NZ_BJCH01000026.1	790	22739	10936298	cyanobactin	ripp
442970906	2293369	20810	NZ_BJCH01000026.1	23799	44608	10936298	terpene	terpene
445055801	2305929	85795	NZ_JAAGOG010000002.1	39544	125338	10995281	nrp-metallophore	nrps
445055802	2305929	85795	NZ_JAAGOG010000002.1	39544	125338	10995281	nrps	nrps
445055825	2305929	64030	NZ_JAAGOG010000002.1	53537	117566	10995281	t1pks	pks
449329455	2330184	10763	NZ_VDFF01000913.1	1	10763	11109002	nrps-like	nrps
452506469	2347339	38975	NZ_JACJOE010000037.1	155199	194173	11191051	lanthipeptide-class-ii	ripp
452506516	2347339	23875	NZ_JACJOE010000037.1	161628	185502	11191051	proteusin	ripp
452507986	2347346	16013	NZ_JACJOE010000045.1	1	16013	11191090	terpene	terpene
452640250	2347999	49227	NZ_JACJPC010000098.1	131913	181139	11194238	nrps	nrps
452679720	2348230	20462	NZ_JACJPW010000046.1	10890	31351	11195351	rre-containing	ripp
452696580	2348323	42776	NZ_JACJQV010000111.1	1	42776	11195786	t1pks	pks
452696842	2348323	20933	NZ_JACJQV010000111.1	18056	38988	11195786	terpene	terpene
452710893	2348400	49126	NZ_JACJQL010000006.1	111036	160161	11196160	hgle-ks	pks
452710944	2348400	43330	NZ_JACJQL010000006.1	120408	163737	11196160	t1pks	pks
452715044	2348426	54887	NZ_JACJQL010000022.1	41387	96273	11196296	t1pks	pks
452715088	2348426	43642	NZ_JACJQL010000022.1	56353	99994	11196296	nrps-like	nrps
452725161	2348476	16679	NZ_JACJRF010000003.1	210759	227437	11196537	terpene	terpene
452783234	2348777	65280	NZ_JACJRI010000009.1	752	66031	11197996	t1pks	pks
452783255	2348777	43909	NZ_JACJRI010000009.1	8672	52580	11197996	hgle-ks	pks
452783264	2348777	42952	NZ_JACJRI010000009.1	13042	55993	11197996	nrps	nrps
452783657	2348778	21914	NZ_JACJRI010000009.1	148421	170334	11198001	terpene	terpene
452866231	2349252	38363	NZ_JACJRZ010000042.1	13505	51867	11200274	hgle-ks	pks
452866284	2349252	24651	NZ_JACJRZ010000042.1	27217	51867	11200274	resorcinol	other
452877355	2349319	31531	NZ_JACJSD010000066.1	1	31531	11200598	nrps	nrps
452877359	2349319	31528	NZ_JACJSD010000066.1	2	31529	11200598	nrps-like	nrps
452890646	2349394	22230	NZ_JACJRX010000038.1	15551	37780	11200948	spliceotide	ripp
452890680	2349394	18685	NZ_JACJRX010000038.1	17916	36600	11200948	rre-containing	ripp
452890846	2349394	33999	NZ_JACJRX010000038.1	30349	64347	11200948	napaa	nrps
452890856	2349394	32743	NZ_JACJRX010000038.1	31557	64299	11200948	proteusin	ripp
452890948	2349394	22257	NZ_JACJRX010000038.1	44594	66850	11200948	lanthipeptide-class-ii	ripp
452918729	2349543	47572	NZ_JACJRW010000049.1	1	47572	11201669	nrps	nrps
452918736	2349543	40921	NZ_JACJRW010000049.1	1	40921	11201669	t1pks	pks
452948215	2349694	22224	NZ_JACJSF010000008.1	136868	159091	11202397	lap	ripp
452993341	2349946	40720	NZ_JACJTA010000074.1	1	40720	11203616	t1pks	pks
452993344	2349946	40720	NZ_JACJTA010000074.1	1	40720	11203616	nrps	nrps
452993439	2349946	26003	NZ_JACJTA010000074.1	14718	40720	11203616	nrps-like	nrps
453036002	2350181	20282	NZ_JACJTD010000059.1	18165	38446	11204751	proteusin	ripp
453036015	2350181	12031	NZ_JACJTD010000059.1	23613	35643	11204751	ripp-like	ripp
453092443	2350509	4013	NZ_JACJUP010000632.1	1	4013	11206324	rre-containing	ripp
453094804	2350537	22304	NZ_JACJTU010000021.1	20708	43011	11206452	lap	ripp
454275139	2356545	20966	NZ_JADEXZ010000015.1	62188	83153	11235221	terpene	terpene
454331247	2356897	8824	NZ_JADEWU010000131.1	1	8824	11236873	terpene	terpene
454362285	2357108	11122	NZ_JADEVZ010000106.1	1	11122	11237885	t1pks	pks
454384470	2357269	2131	NZ_JADEWB010000340.1	1	2131	11238660	terpene	terpene
455756035	2364664	6731	NZ_JAECZA010000321.1	1	6731	11273809	ripp-like	ripp
467287837	2424902	33070	NZ_JADEWE010000054.1	7981	41050	11560136	lanthipeptide-class-v	ripp
467287865	2424902	22046	NZ_JADEWE010000054.1	15490	37535	11560136	spliceotide	ripp
467287869	2424902	20219	NZ_JADEWE010000054.1	17540	37758	11560136	rre-containing	ripp
467615888	2427004	46312	NZ_JAIVFX010000016.1	54622	100933	11570271	mycosporine-like	nrps
469227304	2435650	63434	NZ_JAKGOZ010000002.1	2060	65493	11611404	t1pks	pks
