"bgc_id"	"smc_bgc_length"	"contig_name"	"bgc_start_nt"	"bgc_end_nt"	"bgc_category"	"bgc_class"
12036033	10225	JADBTW010000167.1	1	10225	{NRP}	{nrp,nrps}
12036035	3228	JADBTW010000255.1	1	3228	{Terpene}	{terpene}
12036037	5112	JADBTW010000313.1	1	5112	{RiPP}	{microviridin}
12036038	11349	JADBTW010000421.1	1	11349	{Terpene}	{terpene}
12036039	29069	JADBTW010000429.1	1	29069	{NRP}	{nrp,nrps,nrps-like}
12036041	21107	JADBTW010000430.1	1	21107	{NRP}	{nrp,nrps}
12036045	26888	JADBTW010000504.1	2	26889	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
12036423	11058	JADBTU010000017.1	1	11058	{Terpene}	{terpene}
12036426	49787	JADBTU010000069.1	1	49787	{NRP}	{nrp,nrps,nrps-like}
12036427	7669	JADBTU010000125.1	1	7669	{RiPP}	{ripp-like}
12036428	9601	JADBTU010000126.1	1	9601	{NRP}	{nrp,nrps}
12036432	13994	JADBTU010000164.1	1	13994	{RiPP}	{lap,ripp}
12036433	15566	JADBTU010000185.1	436	16001	{RiPP}	{lanthipeptide-class-ii,ripp}
12036434	30333	JADBTU010000186.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12036435	19498	JADBTU010000230.1	1	19498	{RiPP}	{cyanobactin,ripp}
12036437	16009	JADBTU010000239.1	1	16009	{Terpene}	{terpene}
12036440	4705	JADBTU010000269.1	1	4705	{NRP}	{nrps}
12036441	58922	JADBTU010000272.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12036442	19291	JADBTU010000301.1	13355	32645	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12036746	62384	JADBTT010000001.1	1	62384	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12036749	11349	JADBTT010000051.1	1	11349	{Terpene}	{terpene}
12036751	29069	JADBTT010000067.1	1	29069	{NRP}	{nrp,nrps,nrps-like}
12036755	10225	JADBTT010000099.1	1	10225	{NRP}	{nrp,nrps}
12036757	8900	JADBTT010000186.1	1	8900	{NRP}	{nrp,nrps}
12036760	7401	JADBTT010000219.1	1	7401	{Saccharide,Terpene}	{saccharide,terpene}
12036762	5064	JADBTT010000261.1	1	5064	{RiPP}	{microviridin}
12036763	3383	JADBTT010000298.1	1	3383	{Terpene}	{terpene}
12036765	21107	JADBTT010000320.1	1	21107	{NRP}	{nrp,nrps}
12036769	11206	JADBTT010000378.1	1	11206	{RiPP}	{lap,ripp}
12036770	26915	JADBTT010000383.1	3	26917	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
12036772	20929	JADBTT010000394.1	1308	22236	{RiPP}	{cyanobactin,ripp}
12037096	21107	JADBTQ010000004.1	1	21107	{NRP}	{nrp,nrps}
12037098	5064	JADBTQ010000016.1	1	5064	{RiPP}	{microviridin}
12037099	10524	JADBTQ010000019.1	1	10524	{RiPP}	{lap,ripp}
12037100	62384	JADBTQ010000050.1	1	62384	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12037108	7050	JADBTQ010000132.1	1	7050	{Saccharide,Terpene}	{saccharide,terpene}
12037109	26899	JADBTQ010000170.1	1	26899	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
12037110	10225	JADBTQ010000175.1	1	10225	{NRP}	{nrp,nrps}
12037111	8900	JADBTQ010000217.1	1	8900	{NRP}	{nrp,nrps}
12037112	29070	JADBTQ010000246.1	1	29070	{NRP}	{nrp,nrps,nrps-like}
12037113	11349	JADBTQ010000281.1	1	11349	{Terpene}	{terpene}
12037115	19671	JADBTQ010000415.1	1	19671	{RiPP}	{cyanobactin,ripp}
12037116	3484	JADBTQ010000437.1	1	3484	{Terpene}	{terpene}
12037466	15985	JADBTN010000006.1	1	15985	{Terpene}	{terpene}
12037467	14350	JADBTN010000009.1	1	14350	{NRP}	{nrp,nrps}
12037470	49787	JADBTN010000038.1	1	49787	{NRP}	{nrp,nrps,nrps-like}
12037473	58922	JADBTN010000102.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12037474	15392	JADBTN010000115.1	1	15392	{Terpene}	{terpene}
12037475	19417	JADBTN010000131.1	1359	20775	{RiPP}	{cyanobactin,ripp}
12037477	13994	JADBTN010000185.1	1	13994	{RiPP}	{lap,ripp}
12037479	19291	JADBTN010000221.1	13397	32687	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12037480	7630	JADBTN010000234.1	3047	10676	{RiPP}	{ripp-like}
12037483	15566	JADBTN010000271.1	436	16001	{RiPP}	{lanthipeptide-class-ii,ripp}
12037485	9601	JADBTN010000342.1	1	9601	{NRP}	{nrp,nrps}
12037486	30333	JADBTN010000352.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12037849	13994	JADBTP010000018.1	1	13994	{RiPP}	{lap,ripp}
12037850	17011	JADBTP010000026.1	1	17011	{NRP,RiPP}	{microviridin,nrp,nrps}
12037851	58922	JADBTP010000041.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12037852	14350	JADBTP010000043.1	1	14350	{NRP}	{nrp,nrps}
12037855	49787	JADBTP010000070.1	1	49787	{NRP}	{nrp,nrps,nrps-like}
12037856	9601	JADBTP010000091.1	1	9601	{NRP}	{nrp,nrps}
12037857	19417	JADBTP010000095.1	1359	20775	{RiPP}	{cyanobactin,ripp}
12037861	11234	JADBTP010000201.1	1	11234	{Terpene}	{terpene}
12037862	16074	JADBTP010000264.1	1	16074	{Terpene}	{terpene}
12037864	7630	JADBTP010000341.1	3384	11013	{RiPP}	{ripp-like}
12037865	13041	JADBTP010000350.1	1	13041	{RiPP}	{lanthipeptide-class-ii,ripp}
12037867	19291	JADBTP010000384.1	13355	32645	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12038166	19309	JADBTO010000013.1	1359	20667	{RiPP}	{cyanobactin,ripp}
12038170	11234	JADBTO010000026.1	1	11234	{Terpene}	{terpene}
12038172	15984	JADBTO010000062.1	1	15984	{Terpene}	{terpene}
12038174	58921	JADBTO010000077.1	1	58921	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12038178	9601	JADBTO010000082.1	1	9601	{NRP}	{nrp,nrps}
12038180	13994	JADBTO010000096.1	2873	16866	{RiPP}	{lap,ripp}
12038182	19291	JADBTO010000116.1	13279	32569	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12038183	4536	JADBTO010000141.1	1	4536	{NRP}	{nrps}
12038184	37401	JADBTO010000162.1	44249	81649	{NRP}	{nrp,nrps}
12038188	7631	JADBTO010000191.1	1	7631	{RiPP}	{ripp-like}
12038193	12764	JADBTO010000277.1	1	12764	{NRP}	{nrp,nrps-like}
12038196	13042	JADBTO010000296.1	1	13042	{RiPP}	{lanthipeptide-class-ii,ripp}
12038200	16516	JADBTO010000306.1	1	16516	{NRP,RiPP}	{microviridin,nrp,nrps}
12038593	25351	JADBTM010000008.1	1	25351	{Polyketide}	{polyketide,t1pks}
12038597	29656	JADBTM010000016.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12038604	4441	JADBTM010000031.1	1	4441	{NRP}	{nrps}
12038607	8465	JADBTM010000068.1	1	8465	{RiPP}	{lap,ripp}
12038608	30301	JADBTM010000069.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12038615	56011	JADBTM010000076.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12038618	4438	JADBTM010000090.1	1	4438	{NRP}	{nrps}
12038619	18100	JADBTM010000091.1	20419	38518	{RiPP}	{microviridin,ripp}
12038622	22538	JADBTM010000119.1	1	22538	{NRP}	{nrp,nrps}
12038624	26388	JADBTM010000137.1	1	26388	{NRP,Polyketide}	{nrp,nrps,t1pks}
12038630	11917	JADBTM010000171.1	1	11917	{Other,Polyketide}	{other,t3pks}
12038632	16254	JADBTM010000190.1	1	16254	{Terpene}	{terpene}
12038633	20933	JADBTM010000237.1	5963	26895	{Terpene}	{terpene}
12038634	23820	JADBTM010000243.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12038635	4130	JADBTM010000257.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12038636	3309	JADBTM010000268.1	1	3309	{NRP}	{nrp,nrps}
12038637	17946	JADBTM010000270.1	1	17946	{RiPP}	{cyanobactin,ripp}
12038922	58922	JADBTJ010000085.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12038929	11234	JADBTJ010000161.1	1	11234	{Terpene}	{terpene}
12038931	37098	JADBTJ010000164.1	44249	81346	{NRP}	{nrp,nrps}
12038933	16175	JADBTJ010000174.1	1	16175	{Terpene}	{terpene}
12038938	13042	JADBTJ010000186.1	1	13042	{RiPP}	{lanthipeptide-class-ii,ripp}
12038941	7630	JADBTJ010000191.1	3362	10991	{RiPP}	{ripp-like}
12038944	9601	JADBTJ010000215.1	1	9601	{NRP}	{nrp,nrps}
12038946	4435	JADBTJ010000238.1	1	4435	{NRP}	{nrps}
12038948	19309	JADBTJ010000258.1	1359	20667	{RiPP}	{cyanobactin,ripp}
12038951	12830	JADBTJ010000266.1	1	12830	{NRP}	{nrp,nrps-like}
12038952	14356	JADBTJ010000281.1	2873	17228	{RiPP}	{lap,ripp}
12038954	30333	JADBTJ010000346.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12038956	19291	JADBTJ010000356.1	13397	32687	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12039303	18100	JADBTL010000037.1	20395	38494	{RiPP}	{microviridin,ripp}
12039304	22309	JADBTL010000044.1	1	22309	{RiPP}	{cyanobactin,ripp}
12039306	16254	JADBTL010000053.1	1	16254	{Terpene}	{terpene}
12039312	11917	JADBTL010000085.1	1	11917	{Other,Polyketide}	{other,t3pks}
12039314	20933	JADBTL010000093.1	6293	27225	{Terpene}	{terpene}
12039316	29656	JADBTL010000119.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12039318	26451	JADBTL010000138.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12039322	56011	JADBTL010000150.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12039326	24061	JADBTL010000155.1	1	24061	{NRP,Polyketide}	{nrp,polyketide,t1pks}
12039332	23820	JADBTL010000178.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12039339	15038	JADBTL010000181.1	1	15038	{RiPP}	{lap,ripp}
12039342	30301	JADBTL010000182.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12039348	4130	JADBTL010000231.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12039351	19072	JADBTL010000232.1	1	19072	{NRP}	{nrp,nrps}
12039353	4438	JADBTL010000247.1	1	4438	{NRP}	{nrps}
12039354	3309	JADBTL010000249.1	1	3309	{NRP}	{nrp,nrps}
12039359	4441	JADBTL010000272.1	1	4441	{NRP}	{nrps}
12039671	58921	JADBTI010000015.1	1	58921	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12039672	29691	JADBTI010000023.1	1	29691	{NRP,RiPP}	{microviridin,nrp,nrps}
12039676	20364	JADBTI010000094.1	1	20364	{NRP}	{nrp,nrps,nrps-like}
12039677	47008	JADBTI010000099.1	44249	91256	{NRP}	{nrp,nrps}
12039678	16087	JADBTI010000130.1	1	16087	{Terpene}	{terpene}
12039679	19499	JADBTI010000211.1	1	19499	{RiPP}	{cyanobactin,ripp}
12039681	11234	JADBTI010000244.1	1	11234	{Terpene}	{terpene}
12039682	3849	JADBTI010000253.1	1	3849	{NRP}	{nrp,nrps}
12039685	19291	JADBTI010000354.1	13355	32645	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12039686	13994	JADBTI010000363.1	2873	16866	{RiPP}	{lap,ripp}
12039834	1456	JAJOLV010000979.1	1	1456	{Terpene}	{terpene}
12040005	4118	JAJOLS010000123.1	1	4118	{Terpene}	{terpene}
12040063	45961	JADBTK010000014.1	18861	64821	{NRP,Polyketide,Terpene}	{nrp,polyketide,t1pks,terpene}
12040067	30252	JADBTK010000028.1	1	30252	{NRP,RiPP}	{nrp,nrps,rre-containing}
12040068	35764	JADBTK010000044.1	1	35764	{NRP}	{nrp,nrps}
12040070	53623	JADBTK010000058.1	5635	59257	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12040072	30826	JADBTK010000081.1	1	30826	{NRP,Other}	{betalactone,nrp,nrps}
12040075	68709	JADBTK010000094.1	1	68709	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12040078	31499	JADBTK010000105.1	20242	51740	{RiPP}	{lap,ripp,thiopeptide}
12040083	26642	JADBTK010000138.1	23191	49832	{Other}	{betalactone}
12040085	26978	JADBTK010000140.1	9438	36415	{Polyketide,RiPP}	{ripp,t3pks}
12040087	33703	JADBTK010000195.1	1	33703	{Polyketide}	{polyketide,t1pks}
12040088	8376	JADBTK010000205.1	1	8376	{RiPP}	{microviridin,ripp}
12040090	4099	JADBTK010000241.1	1	4099	{RiPP}	{ripp,spliceotide}
12040091	18778	JADBTK010000243.1	1	18778	{Terpene}	{terpene}
12040093	11646	JADBTK010000352.1	2288	13933	{Terpene}	{terpene}
12040094	5711	JADBTK010000368.1	1	5711	{RiPP}	{lanthipeptide-class-v}
12040183	3617	JAJOLT010000072.1	1	3617	{Terpene}	{terpene}
12040184	3103	JAJOLT010000108.1	1	3103	{Terpene}	{terpene}
12040396	1419	JAJOLU010000221.1	1	1419	{RiPP}	{ripp,rre-containing}
12040398	2888	JAJOLU010000233.1	1	2888	{RiPP}	{rre-containing}
12040403	4002	JAJOLU010000921.1	1	4002	{Terpene}	{terpene}
12040404	4086	JAJOLU010000980.1	1	4086	{Terpene}	{terpene}
12040406	2009	JAJOLU010001056.1	1	2009	{RiPP}	{ripp,ripp-like}
12040454	30301	JADBTH010000008.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12040456	23820	JADBTH010000030.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12040459	18100	JADBTH010000060.1	32575	50674	{RiPP}	{microviridin,ripp}
12040460	25351	JADBTH010000061.1	1	25351	{Polyketide}	{polyketide,t1pks}
12040461	8465	JADBTH010000066.1	1	8465	{RiPP}	{lap,ripp}
12040462	11917	JADBTH010000069.1	1	11917	{Other,Polyketide}	{other,t3pks}
12040463	4441	JADBTH010000082.1	1	4441	{NRP}	{nrps}
12040464	22309	JADBTH010000092.1	1	22309	{RiPP}	{cyanobactin,ripp}
12040465	56011	JADBTH010000094.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12040466	22132	JADBTH010000110.1	1	22132	{NRP}	{nrp,nrps}
12040468	4438	JADBTH010000125.1	1	4438	{NRP}	{nrps}
12040470	26451	JADBTH010000153.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12040472	3309	JADBTH010000215.1	1	3309	{NRP}	{nrp,nrps}
12040473	20933	JADBTH010000228.1	5963	26895	{Terpene}	{terpene}
12040476	15087	JADBTH010000272.1	1	15087	{Terpene}	{terpene}
12040479	3823	JADBTH010000275.1	1	3823	{RiPP}	{lanthipeptide-class-v}
12040481	29656	JADBTH010000282.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12040785	19499	JADBTE010000064.1	1	19499	{Polyketide}	{polyketide,t1pks}
12040787	7277	JADBTE010000121.1	1	7277	{RiPP}	{microviridin,ripp}
12040788	16627	JADBTE010000134.1	1	16627	{Terpene}	{terpene}
12040789	7211	JADBTE010000144.1	1	7211	{Terpene}	{terpene}
12040790	50065	JADBTE010000156.1	1	50065	{NRP,Polyketide}	{nrp,nrps,polyketide}
12040793	40402	JADBTE010000258.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12040794	42350	JADBTE010000266.1	6199	48548	{NRP}	{nrp,nrps,nrps-like}
12040795	11329	JADBTE010000282.1	1	11329	{Terpene}	{terpene}
12040796	16179	JADBTE010000306.1	125	16303	{RiPP}	{ripp,spliceotide}
12040797	9566	JADBTE010000339.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12040798	69214	JADBTE010000346.1	1	69214	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12040799	11770	JADBTE010000377.1	1	11770	{RiPP}	{cyanobactin,ripp}
12040800	14192	JADBTE010000378.1	1	14192	{RiPP}	{lanthipeptide-class-v,ripp}
12041178	26978	JADBTA010000005.1	9438	36415	{Polyketide,RiPP}	{ripp,t3pks}
12041182	18778	JADBTA010000017.1	1	18778	{Terpene}	{terpene}
12041186	73974	JADBTA010000034.1	1	73974	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12041191	53623	JADBTA010000072.1	5620	59242	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12041193	45961	JADBTA010000079.1	18861	64821	{NRP,Polyketide,Terpene}	{nrp,polyketide,t1pks,terpene}
12041198	26642	JADBTA010000161.1	8342	34983	{Other}	{betalactone}
12041201	31499	JADBTA010000209.1	20242	51740	{RiPP}	{lap,ripp,thiopeptide}
12041204	33744	JADBTA010000242.1	1	33744	{Polyketide}	{polyketide,t1pks}
12041207	11646	JADBTA010000248.1	2288	13933	{Terpene}	{terpene}
12041209	8592	JADBTA010000249.1	1	8592	{RiPP}	{microviridin,ripp}
12041210	35764	JADBTA010000283.1	1	35764	{NRP}	{nrp,nrps}
12041212	4099	JADBTA010000297.1	1	4099	{RiPP}	{ripp,spliceotide}
12041215	5711	JADBTA010000316.1	1	5711	{RiPP}	{lanthipeptide-class-v}
12041217	30826	JADBTA010000343.1	1	30826	{NRP,Other}	{betalactone,nrp,nrps}
12041586	26451	JADBTC010000011.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12041587	56011	JADBTC010000031.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12041588	4438	JADBTC010000032.1	1	4438	{NRP}	{nrps}
12041589	18320	JADBTC010000051.1	1	18320	{RiPP}	{microviridin,ripp}
12041590	20933	JADBTC010000097.1	6596	27528	{Terpene}	{terpene}
12041591	4130	JADBTC010000098.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12041592	16254	JADBTC010000118.1	1	16254	{Terpene}	{terpene}
12041593	4441	JADBTC010000121.1	1	4441	{NRP}	{nrps}
12041594	3309	JADBTC010000125.1	1	3309	{NRP}	{nrp,nrps}
12041595	30301	JADBTC010000131.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12041596	29656	JADBTC010000148.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12041598	15038	JADBTC010000169.1	1	15038	{RiPP}	{lap,ripp}
12041599	11917	JADBTC010000176.1	1	11917	{Other,Polyketide}	{other,t3pks}
12041600	24062	JADBTC010000208.1	1	24062	{NRP,Polyketide}	{nrp,polyketide,t1pks}
12041603	22526	JADBTC010000253.1	7723	30248	{NRP}	{nrp,nrps}
12041605	22309	JADBTC010000261.1	1	22309	{RiPP}	{cyanobactin,ripp}
12041606	23820	JADBTC010000263.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12041975	26325	JADBTB010000004.1	1	26325	{NRP,Polyketide}	{nrp,nrps,t1pks}
12041976	16254	JADBTB010000018.1	1	16254	{Terpene}	{terpene}
12041977	56011	JADBTB010000020.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12041978	20933	JADBTB010000024.1	5963	26895	{Terpene}	{terpene}
12041981	25350	JADBTB010000032.1	1	25350	{Polyketide}	{polyketide,t1pks}
12041982	23694	JADBTB010000049.1	1	23694	{Polyketide,Terpene}	{polyketide,terpene}
12041983	4130	JADBTB010000062.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12041986	8464	JADBTB010000082.1	1	8464	{RiPP}	{lap,ripp}
12041987	18527	JADBTB010000104.1	20395	38921	{RiPP}	{microviridin,ripp}
12041988	22309	JADBTB010000107.1	1	22309	{RiPP}	{cyanobactin,ripp}
12041990	11917	JADBTB010000156.1	1	11917	{Other,Polyketide}	{other,t3pks}
12041991	22487	JADBTB010000158.1	13171	35657	{NRP}	{nrp,nrps}
12041992	18631	JADBTB010000160.1	1	18631	{NRP,RiPP}	{microviridin,nrp,nrps}
12042351	30783	JADBSY010000001.1	1	30783	{NRP,Other}	{betalactone,nrp,nrps}
12042352	23353	JADBSY010000011.1	1	23353	{NRP,RiPP}	{nrp,nrps,rre-containing}
12042353	31499	JADBSY010000027.1	15491	46989	{RiPP}	{lap,ripp,thiopeptide}
12042354	26978	JADBSY010000028.1	9438	36415	{Polyketide,RiPP}	{ripp,t3pks}
12042356	45961	JADBSY010000070.1	12546	58506	{NRP,Polyketide,Terpene}	{nrp,polyketide,t1pks,terpene}
12042357	4457	JADBSY010000078.1	1	4457	{RiPP}	{microviridin}
12042358	18778	JADBSY010000086.1	1	18778	{Terpene}	{terpene}
12042359	25199	JADBSY010000107.1	1	25199	{Other}	{betalactone}
12042360	11646	JADBSY010000110.1	2288	13933	{Terpene}	{terpene}
12042361	73975	JADBSY010000122.1	1	73975	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12042362	53623	JADBSY010000141.1	1	53623	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12042364	4099	JADBSY010000196.1	1	4099	{RiPP}	{ripp,spliceotide}
12042365	3216	JADBSY010000221.1	1	3216	{RiPP}	{lanthipeptide-class-v}
12042366	35648	JADBSY010000223.1	1	35648	{NRP}	{nrp,nrps}
12042368	8507	JADBSY010000318.1	1	8507	{RiPP}	{microviridin,ripp}
12042370	30555	JADBSY010000367.1	416	30970	{Polyketide}	{polyketide,t1pks}
12042751	30854	JADBSW010000028.1	1	30854	{NRP,Other}	{betalactone,nrp,nrps}
12042753	26978	JADBSW010000065.1	9438	36415	{Polyketide,RiPP}	{ripp,t3pks}
12042754	73974	JADBSW010000078.1	1	73974	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12042756	33703	JADBSW010000103.1	1	33703	{Polyketide}	{polyketide,t1pks}
12042757	45961	JADBSW010000109.1	18861	64821	{NRP,Polyketide,Terpene}	{nrp,polyketide,t1pks,terpene}
12042758	53623	JADBSW010000116.1	5620	59242	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12042762	8148	JADBSW010000126.1	1	8148	{RiPP}	{microviridin}
12042765	11646	JADBSW010000205.1	2288	13933	{Terpene}	{terpene}
12042766	41202	JAJTGT010000012.1	1	41202	{RiPP}	{lanthipeptide-class-v}
12042767	26642	JADBSW010000219.1	17660	44301	{Other}	{betalactone}
12042770	4099	JADBSW010000227.1	1	4099	{RiPP}	{ripp,spliceotide}
12042772	23704	JADBSW010000276.1	1	23704	{NRP,RiPP}	{nrp,nrps,rre-containing}
12042775	5711	JADBSW010000284.1	1	5711	{RiPP}	{lanthipeptide-class-v}
12042777	31499	JADBSW010000292.1	15258	46756	{RiPP}	{lap,ripp,thiopeptide}
12042780	35764	JADBSW010000295.1	1	35764	{NRP}	{nrp,nrps}
12042781	20933	JAJTGT010000042.1	31860	52792	{Terpene}	{terpene}
12042783	38468	JAJTGT010000046.1	3042	41509	{Other,Polyketide}	{hgle-ks,other}
12042785	18778	JADBSW010000318.1	1	18778	{Terpene}	{terpene}
12042789	19927	JAJTGT010000064.1	1	19927	{RiPP}	{lanthipeptide-class-v}
12042790	27205	JAJTGT010000069.1	1	27205	{NRP}	{nrp,nrps}
12042791	16243	JAJTGT010000074.1	1	16243	{NRP,Saccharide,Terpene}	{nrp,saccharide,terpene}
12042793	30605	JAJTGT010000108.1	1	30605	{NRP}	{nrp,nrps,nrps-like}
12042794	27882	JAJTGT010000117.1	1	27882	{Other,Polyketide}	{hgle-ks,other,t1pks}
12043144	11329	JADBSU010000054.1	1	11329	{Terpene}	{terpene}
12043145	9566	JADBSU010000081.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12043147	11769	JADBSU010000112.1	1	11769	{RiPP}	{cyanobactin,ripp}
12043150	42460	JADBSU010000121.1	6722	49181	{NRP}	{nrp,nrps,nrps-like}
12043151	69148	JADBSU010000127.1	1	69148	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12043157	7245	JADBSU010000171.1	1	7245	{Terpene}	{terpene}
12043158	16174	JADBSU010000175.1	1	16174	{RiPP}	{ripp,spliceotide}
12043160	40402	JADBSU010000217.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12043162	19498	JADBSU010000264.1	1	19498	{Polyketide}	{polyketide,t1pks}
12043164	43083	JADBSU010000270.1	1	43083	{NRP,Polyketide}	{nrp,nrps,polyketide}
12043165	17180	JADBSU010000324.1	1	17180	{RiPP}	{microviridin,ripp}
12043167	16781	JADBSU010000377.1	1	16781	{Terpene}	{terpene}
12043175	14116	JADBSU010000488.1	1	14116	{RiPP}	{lanthipeptide-class-v,ripp}
12043476	13651	JAJTHP010000124.1	1	13651	{Terpene}	{terpene}
12043479	10159	JAJTHP010000171.1	1	10159	{Polyketide}	{polyketide,t3pks}
12043539	45236	JADBST010000053.1	1	45236	{NRP,Polyketide}	{nrp,nrps,polyketide}
12043545	69204	JADBST010000086.1	1	69204	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12043551	42449	JADBST010000101.1	6596	49044	{NRP}	{nrp,nrps,nrps-like}
12043556	11795	JADBST010000119.1	1	11795	{RiPP}	{cyanobactin,ripp}
12043560	19499	JADBST010000140.1	1	19499	{Polyketide}	{polyketide,t1pks}
12043561	7245	JADBST010000143.1	1	7245	{Terpene}	{terpene}
12043562	11329	JADBST010000163.1	1	11329	{Terpene}	{terpene}
12043563	14127	JADBST010000232.1	1	14127	{RiPP}	{lanthipeptide-class-v,ripp}
12043564	40403	JADBST010000248.1	1	40403	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12043565	9566	JADBST010000259.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12043569	16179	JADBST010000464.1	160	16338	{RiPP}	{ripp,spliceotide}
12043570	16952	JADBST010000476.1	1	16952	{Terpene}	{terpene}
12043801	49788	JADBSR010000005.1	1	49788	{NRP}	{nrp,nrps,nrps-like}
12043803	6397	JADBSR010000044.1	1	6397	{NRP}	{nrp,nrps}
12043805	16418	JADBSR010000065.1	1	16418	{Terpene}	{terpene}
12043806	13042	JADBSR010000110.1	1	13042	{RiPP}	{lanthipeptide-class-ii,ripp}
12043807	12651	JADBSR010000111.1	1	12651	{NRP}	{nrp,nrps}
12043808	58922	JADBSR010000116.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12043811	9746	JADBSR010000156.1	1	9746	{RiPP}	{cyanobactin,ripp}
12043814	7630	JADBSR010000271.1	3047	10676	{RiPP}	{ripp-like}
12043817	16649	JADBSR010000331.1	1	16649	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12043820	13994	JADBSR010000345.1	1	13994	{RiPP}	{lap,ripp}
12043822	11234	JADBSR010000372.1	1	11234	{Terpene}	{terpene}
12043823	4993	JADBSR010000376.1	1	4993	{NRP}	{nrps}
12043825	30333	JADBSR010000395.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12044220	7954	JADBSQ010000089.1	1	7954	{Terpene}	{terpene}
12044222	69181	JADBSQ010000105.1	1	69181	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
