"region_gene_id"	"bgc_id"	"region_length"	"contig_name"	"region_start_nt"	"region_end_nt"	"bgc_annotation_id"	"region_class"	"region_category"
73682920	327531	45666	NZ_CP099464.1	4589946	4635611	1568487	"[""nrps-like"", ""nrps""]"	NA
73684040	327537	20831	NZ_CP099464.1	5206723	5227553	1568516	terpene	NA
73684451	327539	42028	NZ_CP099464.1	5312289	5354316	1568527	"[""lap"", ""thiopeptide""]"	NA
77048827	342898	46010	NZ_CP063788.1	105237	151246	1641658	t1pks	NA
1943143541	12021227	2824	JADBVS010000002.1	1	2824	56457071	nrps	NA
82334121	367401	61402	NZ_LR882963.1	121212	182613	1758555	"[""nrps"", ""nrps-like""]"	NA
82338745	367419	20147	NZ_LR882963.1	263853	283999	1758646	microviridin	NA
82340530	367429	99576	NZ_LR882963.1	467084	566659	1758688	"[""nrps"", ""betalactone""]"	NA
82349159	367468	41158	NZ_LR882963.1	1410529	1451686	1758882	ladderane	NA
82351804	367483	20103	NZ_LR882963.1	1975350	1995452	1758957	terpene	NA
82352710	367488	19304	NZ_LR882963.1	2060251	2079554	1758981	terpene	NA
82355220	367504	21992	NZ_LR882963.1	2718758	2740749	1759047	terpene	NA
82356496	367507	34753	NZ_LR882963.1	2959000	2993752	1759069	cyanobactin	NA
1944211636	12028299	9566	JADBUW010000118.1	1	9566	56490728	t3pks	NA
1944484200	12030115	18100	JADBUQ010000224.1	20395	38494	56499390	microviridin	NA
196064570	1042351	24237	NZ_CACA01000060.1	1	24237	4953116	nrps-like	NA
197333307	1050323	16830	NZ_AESD01000608.1	1	16830	4990588	nrps	NA
202731833	1082627	11269	NZ_ALVZ01000059.1	1	11269	5144162	rre-containing	NA
208888583	1116255	19437	NZ_KI911558.1	256493	275929	5304065	terpene	NA
208888810	1116257	41092	NZ_KI911558.1	570170	611261	5304074	t3pks	NA
208889808	1116264	20909	NZ_KI911558.1	1718612	1739520	5304104	terpene	NA
248761986	1309191	24073	NZ_MRCF01000069.1	27528	51600	6234709	nrps-like	NA
248447835	1307529	58595	NZ_MRCC01000004.1	2960	61554	6226693	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
248692273	1308755	35779	NZ_MRCF01000015.1	98331	134109	6232534	"[""terpene"", ""phosphonate""]"	NA
284665286	1503727	57257	NZ_RSCM01000003.1	1	57257	7166483	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
284671075	1503751	44932	NZ_RSCM01000003.1	317349	362280	7166610	hgle-ks	NA
312218767	1642545	43075	NZ_JADEWI010000027.1	714	43788	7830945	nrps-like	NA
344322364	1812037	1398	NZ_JAIGNI010000133.1	1	1398	8640102	nrps-like	NA
420011219	2170567	26376	NZ_LVHP01000023.1	152279	178654	10352539	t3pks	NA
427077981	2207003	38042	NZ_LAHJ01000017.1	1	38042	10526000	hgle-ks	NA
427681575	2209914	4038	NZ_NQME01000455.1	1	4038	10540019	lanthipeptide-class-v	NA
427903330	2211149	44856	NZ_NJHX01000257.1	1	44856	10545841	hgle-ks	NA
427903709	2211153	64428	NZ_NJHZ01000267.1	1	64428	10545854	nrps	NA
430280195	2223794	41816	NZ_NGAA01000078.1	91414	133229	10605925	"[""hgle-ks"", ""t1pks"", ""pufa""]"	NA
442249665	2289777	77957	NZ_VILF01000005.1	402888	480844	10919163	"[""nrps"", ""t1pks""]"	NA
450529178	2336699	16837	NZ_JACEGC010000102.1	1172	18008	11140080	cyanobactin	NA
450613043	2337176	23177	NZ_JACKZM010000381.1	1944	25120	11142367	lanthipeptide-class-ii	NA
450613585	2337181	46641	NZ_JACKZQ010000003.1	1	46641	11142392	"[""nrps"", ""nrp-metallophore"", ""t1pks"", ""nrps-like""]"	NA
450651467	2337468	9908	NZ_JACKZU010000313.1	1	9908	11143794	nrps	NA
450669860	2337636	7850	NZ_JACKZN010000365.1	1	7850	11144616	"[""t1pks"", ""nrps-like""]"	NA
450704067	2337921	8024	NZ_JACKZS010000284.1	1	8024	11146008	nrps	NA
452484328	2347213	49143	NZ_JACJOF010000005.1	14510	63652	11190447	nrps	NA
452488046	2347239	38859	NZ_JACJOI010000016.1	174275	213133	11190575	nrps	NA
452588158	2347729	21977	NZ_JACJOZ010000035.1	18537	40513	11192946	terpene	NA
452607767	2347841	32012	NZ_JACJPQ010000004.1	1	32012	11193469	nrps-like	NA
452608980	2347847	20927	NZ_JACJPQ010000004.1	121686	142612	11193502	terpene	NA
452653227	2348086	71351	NZ_JACJPR010000039.1	46841	118191	11194654	"[""nrp-metallophore"", ""nrps""]"	NA
452674801	2348202	29787	NZ_JACJQN010000027.1	22721	52507	11195208	nrps	NA
452808180	2348918	17853	NZ_JACJQM010000097.1	1	17853	11198672	other	NA
452835805	2349072	20312	NZ_JACJRN010000025.1	28651	48962	11199408	rre-containing	NA
452875463	2349310	86712	NZ_JACJSD010000012.1	10767	97478	11200554	"[""nrps"", ""t1pks""]"	NA
452876154	2349311	23303	NZ_JACJSD010000012.1	136126	159428	11200559	lanthipeptide-class-ii	NA
452935146	2349627	16431	NZ_JACJTP010000058.1	1	16431	11202076	terpene	NA
452972411	2349830	23273	NZ_JACJTB010000005.1	67152	90424	11203053	lanthipeptide-class-ii	NA
453022836	2350101	21917	NZ_JACJSI010000017.1	19942	41858	11204365	terpene	NA
454083330	2355646	20789	NZ_JACXXN010000065.1	3285	24073	11230917	lassopeptide	NA
454273459	2356531	3682	NZ_JADEXF010000626.1	1	3682	11235152	microviridin	NA
454288369	2356650	20930	NZ_JADEVV010000016.1	20837	41766	11235702	terpene	NA
454323157	2356847	20114	NZ_JADEWU010000047.1	25093	45206	11236643	rre-containing	NA
454355863	2357059	33871	NZ_JADEWY010000076.1	1	33871	11237641	"[""mycosporine-like"", ""nrps""]"	NA
454380965	2357248	20825	NZ_JADEWG010000002.1	44130	64954	11238560	amglyccycl	NA
454401174	2357350	29735	NZ_JADEWG010000023.1	37184	66918	11239052	terpene	NA
454409792	2357397	33086	NZ_JADEXU010000049.1	1	33086	11239278	lanthipeptide-class-v	NA
455349228	2362407	5969	NZ_WBKN01000016.1	1	5969	11263146	nrps	NA
455766772	2364719	47550	NZ_JAECZC010000028.1	10510	58059	11274069	nrps	NA
455769227	2364730	22358	NZ_JAECZC010000030.1	4956	27313	11274126	terpene	NA
459605327	2385740	51951	NZ_JAALHA010000007.1	1	51951	11373723	"[""hgle-ks"", ""t1pks""]"	NA
460383031	2389585	34146	NZ_JABXYX010000085.1	1	34146	11391873	nrps	NA
467283225	2424877	20333	NZ_JADEWE010000012.1	14719	35051	11560024	microviridin	NA
1945443122	12036440	4705	JADBTU010000269.1	1	4705	56529476	nrps	NA
473463217	2458605	20335	NZ_JAMQOK010000025.1	113915	134249	11720530	terpene	NA
474432576	2463450	20450	NZ_JAMZMM010000010.1	11352	31801	11743691	rre-containing	NA
474796853	2465277	41098	NZ_JAGQCE010000008.1	219	41316	11752344	t3pks	NA
474802362	2465307	26686	NZ_JAGQCG010000017.1	1	26686	11752489	t1pks	NA
474831594	2465457	46516	NZ_JAGQCS010000005.1	118638	165153	11753203	t1pks	NA
474833191	2465465	7133	NZ_JAGQDB010000106.1	1	7133	11753251	t3pks	NA
1945540205	12037098	5064	JADBTQ010000016.1	1	5064	56532649	microviridin	NA
476090397	2472057	20939	NZ_JAHLYY010000014.1	7834	28772	11784578	terpene	NA
476361748	2473492	41982	NZ_JAMXEX010000012.1	136163	178144	11791404	nrps	NA
1945698841	12038183	4536	JADBTO010000141.1	1	4536	56537833	nrps	NA
481770680	2499510	13366	NZ_JAOIPW010000011.1	1	13366	11915661	terpene	NA
482091904	2501521	47026	NZ_JAQMSG010000241.1	21219	68244	11925130	hgle-ks	NA
482106851	2501623	14610	NZ_JAQMSX010000119.1	1	14610	11925618	lanthipeptide-class-v	NA
482165432	2502005	5200	NZ_JAQMSZ010000298.1	1	5200	11927466	microviridin	NA
482171219	2502037	13479	NZ_JAQMUF010000277.1	1	13479	11927631	"[""t1pks"", ""hgle-ks""]"	NA
482198089	2502193	20300	NZ_JAQMUI010000063.1	35108	55407	11928386	terpene	NA
482204881	2502238	16154	NZ_JAQMSU010000405.1	1	16154	11928602	"[""t1pks"", ""nrps-like"", ""nrps""]"	NA
482206707	2502260	45868	NZ_JAQMSI010000048.1	1	45868	11928701	"[""t1pks"", ""nrps""]"	NA
1946212935	12041591	4130	JADBTC010000098.1	1	4130	56554143	lanthipeptide-class-v	NA
500063645	2599503	41603	KI928192.1	1083116	1124718	12377158	"[""thiopeptide"", ""lap""]"	NA
500064201	2599506	20205	KI928192.1	1218498	1238702	12377170	terpene	NA
500064859	2599509	43552	KI928192.1	2010957	2054508	12377180	t1pks	NA
500065666	2599512	22262	KI928192.1	2197798	2220059	12377195	terpene	NA
513783321	2665939	42688	JXCB02000003.1	66950	109637	12687013	"[""thiopeptide"", ""cyanobactin""]"	NA
523386520	2720353	20828	LMVE01000085.1	4231	25058	12942748	terpene	NA
525635003	2733702	22146	MBRD01000033.1	552467	574612	13001943	lap	NA
529085312	2755045	41972	MRBZ01000032.1	1	41972	13097021	"[""hgle-ks"", ""t1pks""]"	NA
529121396	2755213	12559	MRBZ01000205.1	1	12559	13097794	"[""lap"", ""thiopeptide""]"	NA
532449932	2775205	19893	NKFP01000006.1	994203	1014095	13186626	terpene	NA
532450208	2775207	48955	NKFP01000006.1	1345223	1394177	13186633	nrps	NA
532450724	2775209	47955	NKFP01000006.1	2215203	2263157	13186641	t1pks	NA
532451139	2775212	48247	NKFP01000006.1	3220064	3268310	13186653	"[""nrps-like"", ""t1pks"", ""betalactone""]"	NA
532451600	2775216	20930	NKFP01000006.1	4189257	4210186	13186669	terpene	NA
532947619	2777930	13975	LGSU01001455.1	1	13975	13199389	t1pks	NA
536377551	2809545	82400	DIYT01000049.1	12785	95184	13328984	"[""t1pks"", ""nrps""]"	NA
539869481	2833187	22396	LAGY01000010.1	118505	140900	13434502	redox-cofactor	NA
539905882	2833371	83461	LAHC01000007.1	1	83461	13435403	"[""transat-pks"", ""t1pks"", ""pks-like"", ""t3pks"", ""nrps""]"	NA
541573306	2844919	29443	NHAE01000025.1	1	29443	13485812	lanthipeptide-class-v	NA
541922354	2846985	15557	NJHW01000301.1	1	15557	13495453	lanthipeptide-class-v	NA
543048760	2854024	26883	PXQH01000043.1	4960	31842	13526639	terpene	NA
543100136	2854394	20327	PXPQ01000029.1	4792	25118	13528281	rre-containing	NA
547556246	2887564	5712	DLZW01000156.1	1	5712	13677193	hgle-ks	NA
547750962	2889610	29380	DMJW01000200.1	1	29380	13686764	"[""hgle-ks"", ""t1pks""]"	NA
548346097	2895256	10320	DNOV01000424.1	1	10320	13713452	"[""t1pks"", ""nrps-like""]"	NA
550295358	2909240	42655	RSCN01000049.1	1	42655	13779129	"[""t1pks"", ""nrps-like""]"	NA
550352573	2909503	75218	RSCK01000027.1	1	75218	13780402	"[""nrps"", ""nrp-metallophore"", ""t1pks""]"	NA
565278541	3010683	26371	CP047960.1	75912	102282	14240456	crocagin	NA
565279475	3010688	20646	CP047960.1	683063	703708	14240484	terpene	NA
565280176	3010692	41095	CP047960.1	878492	919586	14240500	t3pks	NA
565281269	3010696	20909	CP047960.1	2015308	2036216	14240524	terpene	NA
588982519	3179727	24236	WXUC01000102.1	1	24236	14994745	lanthipeptide-class-v	NA
602557831	3270600	7438	JANZYY010000243.1	1	7438	15401340	nrps	NA
635368420	3482572	4314	NZ_LAHE01000255.1	1	4314	16343606	phosphonate	NA
635981966	3485974	40404	NZ_NHAH01000043.1	11524	51927	16359806	"[""resorcinol"", ""hgle-ks""]"	NA
636016174	3486156	21474	NZ_NHAC01000080.1	20412	41885	16360689	lassopeptide	NA
636037965	3486285	20933	NZ_NHAG01000116.1	50209	71141	16361323	terpene	NA
636587981	3489640	42403	NZ_DF978431.1	223233	265635	16377225	lanthipeptide-class-v	NA
637192852	3492946	1354	NZ_PXVC01000189.1	1	1354	16392981	rre-containing	NA
637224606	3493127	26632	NZ_PVWO01000017.1	1	26632	16393837	"[""nrps-like"", ""t1pks""]"	NA
637225970	3493137	17078	NZ_PVWO01000074.1	1	17078	16393886	indole	NA
638338350	3501485	9858	CADCTZ010000922.1	1	9858	16429568	nrps	NA
638342502	3501524	6038	CADCTZ010001872.1	1	6038	16429737	nrps-like	NA
643982701	3546279	4503	CALMVQ010000137.1	1	4503	16610001	nrps	NA
957638515	5655533	4441	CALFCG010000095.1	1	4441	26364415	nrps-like	NA
913864284	5402834	3876	CANKXV010000378.1	1	3876	25204971	nrps	NA
915173736	5410575	5099	CANNAY010000343.1	1	5099	25240397	nrps-like	NA
929584133	5493534	31111	CAINGU010000020.1	59018	90128	25622537	nrps	NA
929784694	5494671	41098	CAINUV010000009.1	90212	131309	25627756	t3pks	NA
931664010	5505578	15832	CAISRT010000050.1	1	15832	25677544	terpene	NA
932011884	5507605	1517	CAITOU010000086.1	1	1517	25686859	nrps	NA
932497488	5510409	18190	CAIVAU010000155.1	1	18190	25699753	nrps	NA
933431690	5515767	2331	CAIWSY010000504.1	1	2331	25724318	terpene	NA
934206210	5520186	9536	CAIYRW010000008.1	1	9536	25744524	ripp-like	NA
935196619	5525871	3468	CAJAVH010000154.1	1	3468	25770551	terpene	NA
953720779	5632789	37145	CAKZID010000241.1	1	37145	26260705	hgle-ks	NA
962310495	5682227	17080	JAABSU010000069.1	1	17080	26487176	resorcinol	NA
1296194132	7761224	7379	JADQBA010000265.1	1	7379	36335885	nrps	NA
1321297041	7926039	56662	AAVW01000021.1	1	56662	37123300	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
1323562781	7943057	4102	CAMDUZ010000095.1	1	4102	37197839	t3pks	NA
1324051969	7946834	20909	UCNN01000026.1	101578	122486	37214377	terpene	NA
1348322653	8127759	32707	LWTK01000051.1	10579	43285	38016534	"[""lanthipeptide-class-ii"", ""redox-cofactor""]"	NA
1353086508	8158988	42718	JAGKSW010000071.1	23428	66145	38158407	"[""nrps-like"", ""lap""]"	NA
1358599374	8196043	14792	MJGC01000086.1	1	14792	38327593	terpene	NA
1369459020	8271902	4583	JADEXR010000258.1	1	4583	38665999	lanthipeptide-class-v	NA
1375442225	8315530	7083	CALIOC010000024.1	1	7083	38858027	t3pks	NA
1392860272	8465161	16783	CAIVPT010000092.1	10658	27440	39518127	terpene	NA
1396692231	8503735	21212	QCEC01000011.1	2895	24106	39684115	terpene	NA
1396911614	8505984	20909	QCBI01000001.1	243170	264078	39693729	terpene	NA
1397202629	8508962	21284	QCGO01000001.1	369979	391262	39706390	terpene	NA
1398109332	8517136	22416	JAHCMI010000005.1	33360	55775	39741378	redox-cofactor	NA
1398646435	8522098	14094	SFBY01000204.1	1	14094	39762709	lanthipeptide-class-v	NA
1399462360	8529098	20536	JAEPLN010000001.1	315197	335732	39793277	terpene	NA
1399462685	8529099	20909	JAEPLN010000001.1	752316	773224	39793283	terpene	NA
1399593551	8530150	19376	SFAX01000175.1	6743	26118	39797803	cyanobactin	NA
1399918625	8532686	15124	SFAQ01000166.1	1	15124	39808875	terpene	NA
1400446237	8537202	26407	SFAL01000212.1	1	26407	39828388	"[""t1pks"", ""nrps""]"	NA
1403751180	8564429	59537	JAQMTQ010000105.1	13526	73062	39948113	nrps	NA
1403857246	8565224	15362	JAQMSM010000040.1	1	15362	39951657	"[""t1pks"", ""nrps-like"", ""nrps""]"	NA
1404015236	8566493	20819	JAHHHV010000064.1	18319	39137	39957329	terpene	NA
1404954192	8574016	21911	JAQMTR010000067.1	7979	29889	39990490	terpene	NA
1405417990	8577883	18695	JAQMSK010000378.1	1	18695	40007565	nrps	NA
1405639695	8579620	22014	JAQMSX010000223.1	8658	30671	40015213	nrps-like	NA
1406200134	8584341	35279	JAGHZI010000179.1	6845	42123	40035938	t1pks	NA
1406659785	8587767	16758	JAQMTM010000071.1	1	16758	40051046	terpene	NA
1407128355	8591360	8870	PYEQ01000163.1	1	8870	40066629	ectoine	NA
1408092044	8598700	21212	JAOIPS010000006.1	9919	31130	40099029	terpene	NA
1408684827	8603168	20153	JAPZTQ010000059.1	22934	43086	40118942	microviridin	NA
1411160184	8621808	48799	JADEXQ010000001.1	82415	131213	40200692	"[""nrps"", ""terpene""]"	NA
1411166655	8621840	37511	JADEXQ010000051.1	8128	45638	40200844	lanthipeptide-class-v	NA
1411351279	8623127	16753	JADEXL010000091.1	1	16753	40206444	lap	NA
1411450615	8623977	43927	JACJOE010000034.1	76716	120642	40210142	nrps	NA
1411941902	8627926	20909	QCVQ01000013.1	15983	36891	40227108	terpene	NA
1412326237	8630891	58033	JACJOT010000008.1	236965	294997	40239976	nrps	NA
1412326965	8630895	41610	JACJOT010000008.1	523351	564960	40239992	nrps-like	NA
1412327782	8630902	75924	JACJOT010000008.1	1110618	1186541	40240022	"[""nrp-metallophore"", ""nrps""]"	NA
1412802294	8634681	19300	JACJPM010000039.1	1	19300	40256298	terpene	NA
1413214391	8637980	20933	JAFMFG010000008.1	5810	26742	40270465	terpene	NA
1413932521	8643359	3554	CANKEV010000495.1	1	3554	40293806	nrps	NA
1414309229	8646211	4078	JACYLY010000174.1	1	4078	40306165	resorcinol	NA
1415441434	8654498	9263	DVED01000103.1	1	9263	40342558	lassopeptide	NA
1415813521	8657167	38549	JACJRU010000037.1	37634	76182	40354315	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
1416045517	8658870	38635	JACJRY010000030.1	1	38635	40361813	nrps-like	NA
1416633960	8663034	45780	JAAUOG010000022.1	9385	55164	40380048	"[""nrps-like"", ""t1pks""]"	NA
1417212404	8667243	11044	JACKZR010001022.1	1	11044	40398589	terpene	NA
1418103819	8673769	93496	JACJTU010000007.1	43437	136932	40427142	"[""nrps"", ""t1pks""]"	NA
1418434682	8676199	4954	JARFRK010000104.1	1	4954	40437826	nrps	NA
1419879050	8686873	13209	JACXWX010000114.1	1	13209	40484529	lanthipeptide-class-v	NA
1422146050	8703341	20909	QCNJ01000006.1	12338	33246	40556474	terpene	NA
1422393760	8705017	20942	QCKM01000003.1	189819	210760	40564116	terpene	NA
1422442685	8705290	21281	QCKK01000003.1	45915	67195	40565401	terpene	NA
1422680806	8706853	21284	QCIU01000002.1	161079	182362	40572625	terpene	NA
1422705514	8707061	21287	QCIT01000002.1	120953	142239	40573534	terpene	NA
1423841243	8714753	30675	CACA01000265.1	17231	47905	40609180	cyanobactin	NA
1428809828	8748055	7254	PXCV01000046.1	1	7254	40763061	terpene	NA
1445296781	8850607	20909	QCCR01000002.1	191730	212638	41237553	terpene	NA
1463049347	8965201	14040	MQTZ01000053.1	79216	93255	41775919	terpene	NA
1478089860	9062162	4551	CAQK01000101.1	1	4551	42228264	nrps	NA
1478091662	9062184	11647	CAQK01000679.1	1	11647	42228363	terpene	NA
1504058767	9228941	10618	LJOV01000112.1	1	10618	43014456	lassopeptide	NA
1507454740	9250344	12005	QCVO01000011.1	1	12005	43117026	terpene	NA
1508044188	9254031	21287	QCPD01000003.1	42317	63603	43134568	terpene	NA
1508590983	9257558	13604	QCTU01000013.1	5509	19112	43151335	phosphonate	NA
1578492208	9708862	24053	BIMW01000144.1	30387	54439	45343395	lanthipeptide-class-v	NA
1582185763	9732515	12413	SFBU01000327.1	1	12413	45458279	microviridin	NA
1582249698	9732882	20933	SFBT01000123.1	5893	26825	45460061	terpene	NA
1582391477	9733796	14908	SFBQ01000049.1	1	14908	45464513	hgle-ks	NA
1582393856	9733810	10663	SFBQ01000154.1	1	10663	45464579	terpene	NA
1582444176	9734137	61298	SFBP01000007.1	1	61298	45466170	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
1582446379	9734148	31818	SFBP01000036.1	1410	33227	45466220	t1pks	NA
1582608125	9735188	13706	SFBM01000128.1	1	13706	45471301	t1pks	NA
1582662130	9735522	18425	SFBK01000165.1	1	18425	45472933	microviridin	NA
1611234814	9918848	2760	RGUA01000253.1	1	2760	46363765	terpene	NA
1631966936	10052683	17748	JABBYP010000006.1	53011	70758	47010796	terpene	NA
1682949074	10382709	7054	JAAHFR010000281.1	1	7054	48609141	lassopeptide	NA
1717131443	10607599	4463	JACOMP010000067.1	1	4463	49698171	terpene	NA
1737108389	10741513	20924	JACJPF010000055.1	65525	86448	50344098	terpene	NA
1737360519	10743176	43441	JACJPS010000001.1	178	43618	50352138	t1pks	NA
1737395158	10743434	49474	JACJPV010000003.1	3171	52644	50353386	"[""hgle-ks"", ""t1pks""]"	NA
1737626181	10745090	20933	JACJPZ010000014.1	25195	46127	50361335	terpene	NA
1737830051	10746416	14164	JACJQM010000092.1	5776	19939	50367699	lanthipeptide-class-ii	NA
1737831836	10746430	6594	JACJQM010000214.1	1	6594	50367766	proteusin	NA
1738177620	10748706	16679	JACJRF010000003.1	210759	227437	50378684	terpene	NA
1738315669	10749533	50562	JACJRJ010000034.1	7106	57667	50382658	"[""t1pks"", ""hgle-ks""]"	NA
1738951243	10753617	45149	JACJRX010000025.1	1	45149	50402286	"[""hgle-ks"", ""t1pks""]"	NA
1740139809	10761320	46412	JACJTR010000022.1	7595	54006	50439330	mycosporine-like	NA
1740140484	10761323	42312	JACJTR010000028.1	39282	81593	50439345	lanthipeptide-class-v	NA
1747974021	10813064	11860	JACVSG010000003.1	5557	17416	50687397	amglyccycl	NA
1747974950	10813089	3136	JACVSG010000731.1	1	3136	50687512	phosphonate	NA
1748305596	10815357	5586	JACVRI010000097.1	1	5586	50698246	terpene	NA
1752773696	10846360	42309	JACXXN010000016.1	78204	120512	50847362	lanthipeptide-class-v	NA
1764527332	10924368	2847	JADEXW010000694.1	1	2847	51221699	ranthipeptide	NA
1764772841	10926060	21574	JADEWP010000010.1	1	21574	51229806	t3pks	NA
1767844654	10942866	19528	KS49_KORDI_49.1	1769675	1789202	51310005	terpene	NA
1767845509	10942869	20909	KS49_KORDI_49.1	2280436	2301344	51310022	terpene	NA
1773649378	10972220	24985	scaffold15	1	24985	51450254	"[""nrps-like"", ""t1pks""]"	NA
1774638839	10977308	21648	CAIM01000333	1	21648	51474569	"[""nrps"", ""nrps-like""]"	NA
1790402392	11056717	26269	Ga0132168_140	1	26269	51852588	t3pks	NA
1791680229	11063842	21254	Ga0113639_1011	11083	32336	51886292	terpene	NA
1796254249	11088370	21212	Ga0101169_1244	48387	69598	52003014	terpene	NA
1805681002	11142542	27829	Ga0181872_106	1	27829	52261418	t1pks	NA
1812119039	11178335	44752	Ga0336784_134	37772	82523	52431653	lanthipeptide-class-v	NA
1812119381	11178336	42655	Ga0336784_134	91305	133959	52431658	nrps-like	NA
1812119685	11178337	20294	Ga0336784_134	155605	175898	52431663	microviridin	NA
1812268266	11179111	82786	Ga0336786_031	35618	118403	52435363	"[""transat-pks"", ""nrps"", ""t1pks"", ""pks-like"", ""t3pks""]"	NA
1812684266	11181278	20864	Ga0336788_053	27738	48601	52445723	terpene	NA
1818644955	11211592	18080	Ga0365475_076	9743	27822	52590585	terpene	NA
1819028366	11213540	19647	Ga0338016_085	1	19647	52599886	lanthipeptide-class-v	NA
1819390070	11215252	6192	Ga0268464_111	27797	33988	52608109	ripp-like	NA
1822099388	11227929	41405	Ga0441329_005	1	41405	52668742	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
1822101178	11227935	42025	Ga0441329_071	32840	74864	52668772	nrps-like	NA
1824675093	11240510	11983	Ga0481358_0402	1	11983	52728847	nrps	NA
1828250089	11257483	22133	Ga0444002_092	1	22133	52810221	lassopeptide	NA
1946724105	12044961	18100	JADBSO010000184.1	20395	38494	56570233	microviridin	NA
1881911813	11615009	21260	JAHUZV010000003.1	10240	31499	54520343	terpene	NA
1903322902	11760103	23788	JAHHIC010000054.1	115066	138853	55215548	"[""proteusin"", ""lanthipeptide-class-ii""]"	NA
1903324013	11760110	50896	JAHHIC010000058.1	1	50896	55215579	"[""lanthipeptide-class-v"", ""lanthipeptide-class-ii"", ""proteusin""]"	NA
1903536606	11761541	22597	JAHHHX010000019.1	1	22597	55222461	nrps-like	NA
1903909617	11764032	20933	JAHHHN010000008.1	227459	248391	55234307	terpene	NA
1903909776	11764033	37574	JAHHHN010000008.1	277088	314661	55234311	"[""proteusin"", ""lanthipeptide-class-ii""]"	NA
1908451147	11793059	18822	BLAY01000148.1	6856	25677	55373053	rre-containing	NA
1935958656	11973699	42604	JAIEMQ010000002.1	106745	149348	56231624	"[""nrps-like"", ""terpene""]"	NA
1943145605	12021243	9530	JADBVS010000161.1	1	9530	56457146	lap	NA
1943399962	12022967	19455	JADBVK010000043.1	1	19455	56465289	terpene	NA
1943787964	12025540	8238	JADBVB010000347.1	1	8238	56477522	t1pks	NA
1944261289	12028636	22309	JADBUV010000072.1	1	22309	56492334	cyanobactin	NA
1944370579	12029381	22309	JADBUS010000187.1	1	22309	56495873	cyanobactin	NA
1946213418	12041596	29656	JADBTC010000148.1	1	29656	56554164	"[""nrps"", ""microviridin""]"	NA
1946670411	12044603	42598	JADBSS010000031.1	1	42598	56568518	"[""nrps"", ""nrps-like""]"	NA
1946672063	12044614	19499	JADBSS010000359.1	1	19499	56568572	t1pks	NA
1946884179	12046101	24039	JADBSL010000242.1	1	24039	56575677	t1pks	NA
1952148556	12081066	98650	JAJDMO010000001.1	760269	858918	56742866	"[""nrps"", ""betalactone"", ""microviridin""]"	NA
1952150091	12081071	20276	JAJDMO010000001.1	961123	981398	56742890	terpene	NA
1952150358	12081073	30514	JAJDMO010000001.1	1214255	1244768	56742902	cyanobactin	NA
1952150818	12081076	15954	JAJDMO010000001.1	1713654	1729607	56742915	phosphonate	NA
1952151451	12081080	19304	JAJDMO010000001.1	3312198	3331501	56742936	terpene	NA
1952151572	12081081	20819	JAJDMO010000001.1	3385529	3406347	56742940	terpene	NA
1952151773	12081083	41158	JAJDMO010000001.1	3949860	3991017	56742949	ladderane	NA
1959014886	12127967	11585	JAJPKC010000354.1	1	11585	56967568	nrps	NA
1959811495	12133268	5126	JAJPJF010000194.1	1	5126	56992677	terpene	NA
1981206955	12283351	20459	JAGQCA010000003.1	35757	56215	57699353	rre-containing	NA
2014565917	12510538	2068	JAHCSU010000417.1	1	2068	58767927	t1pks	NA
2045256553	12709734	23811	JAQMUI010000140.1	1	23811	59725296	ladderane	NA
2058864320	12796317	20444	JAPQKE010000008.1	18860	39303	60139295	rre-containing	NA
2062694445	12820647	4561	JAPWJN010001657.1	1	4561	60254900	nrps	NA
2101354795	13064518	20127	JAPZQZ010000031.1	6342	26468	61402820	terpene	NA
2101478803	13065351	14398	JAPZRG010000136.1	1	14398	61406751	microviridin	NA
2101478901	13065352	20268	JAPZRG010000151.1	3870	24137	61406756	terpene	NA
21614434	94732	19687	NZ_AP017305.1	741982	761668	453057	lassopeptide	NA
21615197	94736	29456	NZ_AP017305.1	1208591	1238046	453077	crocagin	NA
21616517	94743	52056	NZ_AP017305.1	1754440	1806495	453108	hgle-ks	NA
21617523	94745	22465	NZ_AP017305.1	1894634	1917098	453120	lassopeptide	NA
21618032	94748	90551	NZ_AP017305.1	2080593	2171143	453131	"[""nrps"", ""t1pks""]"	NA
21620103	94755	21927	NZ_AP017305.1	3072838	3094764	453160	terpene	NA
21620739	94758	50859	NZ_AP017305.1	3854249	3905107	453176	"[""t1pks"", ""hgle-ks""]"	NA
21621768	94760	19990	NZ_AP017305.1	4330127	4350116	453187	terpene	NA
21622218	94761	20933	NZ_AP017305.1	4660992	4681924	453192	terpene	NA
21622797	94762	42367	NZ_AP017305.1	4820221	4862587	453200	lanthipeptide-class-v	NA
21623705	94766	41647	NZ_AP017305.1	4972017	5013663	453219	nrps	NA
21625264	94772	54416	NZ_AP017305.1	5644062	5698477	453244	"[""hgle-ks"", ""resorcinol""]"	NA
27227077	120063	82262	NZ_AP014644.1	212302	294563	574561	"[""nrps"", ""nrp-metallophore"", ""t1pks""]"	NA
